,angry,disgust,fear,happy,sad,surprise,neutral
465,0.02,0.0,0.38,0.01,0.07,0.05,0.47
466,0.01,0.0,0.26,0.01,0.08,0.04,0.59
467,0.01,0.0,0.19,0.02,0.1,0.04,0.64
468,0.01,0.0,0.25,0.01,0.14,0.01,0.58
469,0.01,0.0,0.13,0.01,0.06,0.01,0.79
470,0.01,0.0,0.05,0.01,0.03,0.0,0.9
471,0.01,0.0,0.05,0.01,0.03,0.0,0.9
472,0.0,0.0,0.03,0.01,0.02,0.0,0.93
473,0.01,0.0,0.05,0.01,0.03,0.0,0.9
474,0.01,0.0,0.04,0.02,0.04,0.0,0.89
475,0.0,0.0,0.03,0.03,0.03,0.0,0.89
476,0.01,0.0,0.04,0.03,0.04,0.0,0.88
477,0.01,0.0,0.04,0.01,0.03,0.0,0.91
478,0.0,0.0,0.03,0.01,0.02,0.0,0.94
479,0.01,0.0,0.04,0.02,0.03,0.0,0.91
480,0.01,0.0,0.04,0.02,0.03,0.0,0.91
481,0.01,0.0,0.04,0.01,0.03,0.0,0.9
482,0.0,0.0,0.03,0.01,0.02,0.0,0.93
483,0.01,0.0,0.05,0.01,0.03,0.0,0.91
484,0.01,0.0,0.05,0.02,0.04,0.0,0.88
485,0.01,0.0,0.07,0.01,0.04,0.0,0.87
486,0.01,0.0,0.1,0.01,0.05,0.0,0.83
487,0.01,0.0,0.1,0.01,0.05,0.0,0.83
488,0.01,0.0,0.13,0.01,0.07,0.0,0.78
489,0.01,0.0,0.15,0.01,0.1,0.0,0.72
490,0.02,0.0,0.15,0.01,0.07,0.0,0.75
491,0.01,0.0,0.16,0.01,0.07,0.0,0.75
492,0.01,0.0,0.1,0.01,0.04,0.01,0.84
493,0.01,0.0,0.09,0.0,0.06,0.0,0.84
494,0.01,0.0,0.07,0.01,0.04,0.0,0.86
495,0.01,0.0,0.12,0.01,0.06,0.01,0.79
496,0.01,0.0,0.04,0.01,0.02,0.0,0.92
497,0.01,0.0,0.09,0.01,0.06,0.0,0.82
498,0.01,0.0,0.05,0.02,0.02,0.01,0.89
499,0.01,0.0,0.06,0.02,0.04,0.01,0.87
500,0.01,0.0,0.05,0.02,0.03,0.0,0.89
501,0.01,0.0,0.11,0.03,0.06,0.01,0.79
502,0.02,0.0,0.14,0.01,0.07,0.01,0.75
503,0.01,0.0,0.11,0.0,0.08,0.01,0.79
504,0.02,0.0,0.14,0.02,0.05,0.01,0.77
505,0.01,0.0,0.05,0.02,0.02,0.0,0.9
506,0.01,0.0,0.02,0.0,0.02,0.0,0.95
507,0.01,0.0,0.02,0.01,0.01,0.0,0.95
508,0.01,0.0,0.02,0.01,0.02,0.0,0.95
509,0.01,0.0,0.02,0.03,0.01,0.0,0.93
510,0.0,0.0,0.03,0.01,0.02,0.0,0.94
511,0.01,0.0,0.05,0.01,0.03,0.0,0.9
512,0.01,0.0,0.02,0.01,0.02,0.0,0.94
513,0.01,0.0,0.02,0.01,0.02,0.0,0.95
514,0.01,0.0,0.02,0.0,0.02,0.0,0.94
515,0.01,0.0,0.01,0.01,0.01,0.0,0.96
516,0.0,0.0,0.02,0.01,0.02,0.0,0.94
517,0.0,0.0,0.01,0.0,0.02,0.0,0.97
518,0.01,0.0,0.02,0.01,0.03,0.0,0.94
519,0.01,0.0,0.03,0.01,0.02,0.0,0.93
520,0.01,0.0,0.03,0.01,0.03,0.0,0.93
521,0.02,0.0,0.18,0.0,0.1,0.01,0.69
522,0.01,0.0,0.26,0.0,0.07,0.03,0.62
523,0.01,0.0,0.06,0.0,0.03,0.01,0.88
524,0.01,0.0,0.1,0.0,0.06,0.01,0.82
525,0.01,0.0,0.13,0.0,0.07,0.02,0.77
526,0.01,0.0,0.2,0.01,0.08,0.01,0.69
527,0.0,0.0,0.02,0.01,0.02,0.0,0.95
528,0.01,0.0,0.02,0.0,0.04,0.0,0.93
529,0.01,0.0,0.01,0.0,0.02,0.0,0.95
530,0.01,0.0,0.02,0.0,0.04,0.0,0.93
531,0.01,0.0,0.02,0.01,0.02,0.0,0.94
532,0.01,0.0,0.04,0.01,0.03,0.0,0.9
533,0.02,0.0,0.15,0.02,0.06,0.02,0.73
534,0.02,0.0,0.11,0.04,0.05,0.04,0.74
535,0.02,0.0,0.14,0.02,0.07,0.08,0.66
536,0.02,0.0,0.16,0.02,0.09,0.09,0.62
537,0.02,0.0,0.15,0.02,0.06,0.03,0.73
538,0.01,0.0,0.14,0.02,0.05,0.01,0.77
539,0.01,0.0,0.12,0.01,0.06,0.01,0.79
540,0.01,0.0,0.04,0.03,0.03,0.0,0.88
541,0.01,0.0,0.04,0.04,0.02,0.0,0.89
542,0.01,0.0,0.03,0.02,0.02,0.0,0.92
543,0.01,0.0,0.03,0.02,0.03,0.0,0.9
544,0.02,0.0,0.11,0.02,0.05,0.01,0.79
545,0.01,0.0,0.05,0.01,0.03,0.01,0.89
546,0.01,0.0,0.03,0.01,0.03,0.0,0.92
547,0.0,0.0,0.02,0.01,0.01,0.0,0.95
548,0.0,0.0,0.02,0.0,0.01,0.0,0.96
549,0.0,0.0,0.01,0.0,0.02,0.0,0.96
550,0.0,0.0,0.01,0.0,0.02,0.0,0.96
551,0.01,0.0,0.02,0.0,0.02,0.0,0.95
552,0.0,0.0,0.01,0.0,0.03,0.0,0.95
553,0.0,0.0,0.02,0.0,0.03,0.0,0.95
554,0.01,0.0,0.02,0.01,0.03,0.0,0.94
555,0.01,0.0,0.03,0.0,0.03,0.0,0.93
556,0.0,0.0,0.02,0.0,0.03,0.0,0.94
557,0.0,0.0,0.01,0.0,0.02,0.0,0.96
558,0.0,0.0,0.01,0.0,0.02,0.0,0.96
559,0.01,0.0,0.02,0.0,0.03,0.0,0.95
560,0.01,0.0,0.02,0.0,0.02,0.0,0.95
561,0.01,0.0,0.01,0.0,0.03,0.0,0.95
562,0.0,0.0,0.01,0.0,0.02,0.0,0.95
563,0.01,0.0,0.02,0.0,0.03,0.0,0.94
564,0.01,0.0,0.02,0.0,0.07,0.0,0.9
565,0.01,0.0,0.02,0.0,0.05,0.0,0.92
566,0.0,0.0,0.04,0.0,0.06,0.0,0.9
567,0.01,0.0,0.03,0.0,0.05,0.0,0.91
568,0.0,0.0,0.02,0.0,0.04,0.0,0.93
569,0.01,0.0,0.03,0.0,0.04,0.0,0.92
570,0.0,0.0,0.02,0.0,0.03,0.0,0.95
571,0.0,0.0,0.02,0.0,0.02,0.0,0.95
572,0.0,0.0,0.03,0.0,0.04,0.0,0.93
573,0.0,0.0,0.03,0.0,0.04,0.0,0.92
574,0.0,0.0,0.04,0.0,0.03,0.0,0.92
575,0.0,0.0,0.03,0.0,0.03,0.0,0.93
576,0.01,0.0,0.03,0.0,0.06,0.0,0.89
577,0.0,0.0,0.02,0.0,0.02,0.0,0.94
578,0.0,0.0,0.02,0.0,0.03,0.0,0.94
579,0.0,0.0,0.02,0.0,0.03,0.01,0.94
580,0.0,0.0,0.03,0.0,0.03,0.0,0.94
581,0.01,0.0,0.04,0.0,0.03,0.0,0.92
582,0.01,0.0,0.07,0.0,0.08,0.01,0.83
583,0.01,0.0,0.08,0.0,0.05,0.01,0.85
584,0.0,0.0,0.07,0.0,0.05,0.01,0.86
585,0.01,0.0,0.08,0.0,0.08,0.01,0.83
586,0.01,0.0,0.05,0.0,0.04,0.02,0.88
587,0.0,0.0,0.09,0.0,0.07,0.01,0.82
588,0.01,0.0,0.04,0.0,0.04,0.0,0.91
589,0.01,0.0,0.09,0.0,0.07,0.0,0.82
590,0.01,0.0,0.03,0.0,0.05,0.0,0.9
591,0.01,0.0,0.04,0.0,0.07,0.0,0.88
592,0.01,0.0,0.03,0.0,0.04,0.0,0.92
593,0.01,0.0,0.02,0.0,0.03,0.0,0.94
594,0.0,0.0,0.02,0.0,0.03,0.0,0.94
595,0.01,0.0,0.02,0.0,0.07,0.0,0.91
596,0.01,0.0,0.05,0.0,0.09,0.0,0.84
597,0.01,0.0,0.04,0.0,0.06,0.0,0.89
598,0.01,0.0,0.04,0.0,0.05,0.0,0.89
599,0.01,0.0,0.05,0.0,0.05,0.01,0.88
600,0.01,0.0,0.05,0.0,0.06,0.0,0.87
601,0.01,0.0,0.08,0.0,0.05,0.01,0.85
602,0.01,0.0,0.1,0.0,0.08,0.01,0.8
603,0.01,0.0,0.06,0.0,0.06,0.0,0.86
604,0.01,0.0,0.06,0.0,0.05,0.0,0.88
605,0.0,0.0,0.05,0.0,0.04,0.01,0.9
606,0.0,0.0,0.03,0.0,0.04,0.0,0.92
607,0.0,0.0,0.02,0.0,0.03,0.0,0.94
608,0.0,0.0,0.02,0.0,0.03,0.0,0.95
609,0.01,0.0,0.01,0.0,0.05,0.0,0.93
610,0.0,0.0,0.02,0.0,0.04,0.0,0.94
611,0.01,0.0,0.02,0.0,0.03,0.0,0.94
612,0.0,0.0,0.01,0.0,0.01,0.0,0.97
613,0.02,0.0,0.01,0.0,0.02,0.0,0.94
614,0.02,0.0,0.02,0.01,0.04,0.0,0.91
615,0.01,0.0,0.01,0.03,0.02,0.0,0.92
616,0.03,0.0,0.02,0.05,0.05,0.0,0.84
617,0.02,0.0,0.02,0.02,0.04,0.0,0.9
618,0.02,0.0,0.02,0.02,0.02,0.0,0.92
619,0.01,0.0,0.03,0.01,0.03,0.0,0.93
620,0.02,0.0,0.02,0.01,0.03,0.0,0.92
621,0.01,0.0,0.02,0.01,0.02,0.0,0.95
622,0.01,0.0,0.02,0.0,0.03,0.0,0.94
623,0.01,0.0,0.05,0.01,0.03,0.0,0.9
624,0.01,0.0,0.13,0.0,0.04,0.01,0.81
625,0.0,0.0,0.11,0.01,0.04,0.01,0.83
626,0.01,0.0,0.13,0.01,0.04,0.02,0.79
627,0.01,0.0,0.08,0.01,0.05,0.01,0.86
628,0.01,0.0,0.1,0.01,0.06,0.0,0.82
629,0.01,0.0,0.13,0.01,0.07,0.01,0.76
630,0.01,0.0,0.15,0.0,0.05,0.02,0.77
631,0.01,0.0,0.19,0.0,0.07,0.02,0.71
632,0.0,0.0,0.05,0.0,0.03,0.0,0.91
633,0.0,0.0,0.09,0.0,0.04,0.0,0.86
634,0.01,0.0,0.14,0.0,0.05,0.02,0.78
635,0.01,0.0,0.17,0.0,0.08,0.02,0.73
636,0.0,0.0,0.11,0.0,0.04,0.03,0.81
637,0.01,0.0,0.19,0.0,0.1,0.02,0.68
638,0.01,0.0,0.2,0.0,0.09,0.05,0.65
639,0.01,0.0,0.14,0.0,0.05,0.02,0.78
640,0.01,0.0,0.12,0.0,0.05,0.01,0.81
641,0.01,0.0,0.1,0.0,0.04,0.04,0.81
642,0.01,0.0,0.18,0.0,0.07,0.01,0.72
643,0.01,0.0,0.19,0.0,0.1,0.01,0.68
644,0.01,0.0,0.08,0.0,0.06,0.01,0.84
645,0.01,0.0,0.09,0.0,0.05,0.01,0.83
646,0.01,0.0,0.11,0.0,0.07,0.01,0.8
647,0.01,0.0,0.11,0.0,0.08,0.01,0.8
648,0.0,0.0,0.09,0.0,0.05,0.01,0.84
649,0.01,0.0,0.1,0.0,0.07,0.01,0.8
650,0.01,0.0,0.11,0.0,0.07,0.01,0.8
651,0.01,0.0,0.14,0.01,0.08,0.0,0.75
652,0.01,0.0,0.07,0.0,0.05,0.01,0.85
653,0.01,0.0,0.18,0.0,0.11,0.02,0.68
654,0.01,0.0,0.18,0.01,0.09,0.01,0.7
655,0.01,0.0,0.09,0.0,0.06,0.0,0.84
656,0.01,0.0,0.12,0.0,0.08,0.02,0.78
657,0.0,0.0,0.09,0.0,0.06,0.01,0.83
658,0.01,0.0,0.1,0.0,0.05,0.01,0.83
659,0.01,0.0,0.1,0.0,0.07,0.02,0.8
660,0.01,0.0,0.1,0.0,0.08,0.02,0.8
661,0.0,0.0,0.05,0.0,0.05,0.01,0.88
662,0.0,0.0,0.07,0.0,0.04,0.01,0.88
663,0.01,0.0,0.07,0.0,0.06,0.01,0.86
664,0.01,0.0,0.05,0.0,0.05,0.0,0.89
665,0.0,0.0,0.05,0.0,0.04,0.0,0.9
666,0.01,0.0,0.06,0.0,0.05,0.01,0.88
667,0.0,0.0,0.03,0.0,0.04,0.0,0.92
668,0.01,0.0,0.1,0.0,0.1,0.0,0.78
669,0.01,0.0,0.05,0.0,0.05,0.0,0.89
670,0.01,0.0,0.05,0.0,0.07,0.0,0.87
671,0.01,0.0,0.04,0.0,0.05,0.0,0.9
672,0.0,0.0,0.02,0.0,0.03,0.0,0.95
673,0.01,0.0,0.07,0.0,0.06,0.01,0.85
674,0.01,0.0,0.04,0.0,0.04,0.0,0.9
675,0.01,0.0,0.09,0.0,0.06,0.01,0.84
676,0.01,0.0,0.07,0.0,0.04,0.01,0.87
677,0.02,0.0,0.06,0.01,0.06,0.0,0.86
678,0.01,0.0,0.09,0.0,0.06,0.01,0.84
679,0.01,0.0,0.07,0.0,0.05,0.0,0.87
680,0.0,0.0,0.03,0.0,0.03,0.0,0.93
681,0.0,0.0,0.02,0.0,0.02,0.0,0.95
682,0.01,0.0,0.01,0.0,0.02,0.0,0.96
683,0.01,0.0,0.01,0.0,0.04,0.0,0.93
684,0.02,0.0,0.02,0.0,0.06,0.0,0.9
685,0.01,0.0,0.01,0.0,0.02,0.0,0.96
686,0.01,0.0,0.01,0.0,0.03,0.0,0.95
687,0.01,0.0,0.01,0.0,0.02,0.0,0.96
688,0.01,0.0,0.01,0.0,0.02,0.0,0.95
689,0.01,0.0,0.02,0.0,0.03,0.0,0.95
690,0.01,0.0,0.01,0.0,0.04,0.0,0.93
691,0.0,0.0,0.02,0.0,0.02,0.0,0.96
692,0.01,0.0,0.01,0.0,0.03,0.0,0.94
693,0.01,0.0,0.01,0.0,0.04,0.0,0.94
694,0.01,0.0,0.02,0.0,0.03,0.0,0.93
695,0.01,0.0,0.01,0.0,0.03,0.0,0.94
696,0.01,0.0,0.02,0.0,0.03,0.0,0.95
697,0.01,0.0,0.01,0.0,0.03,0.0,0.95
698,0.0,0.0,0.02,0.0,0.03,0.0,0.94
699,0.01,0.0,0.01,0.0,0.03,0.0,0.95
700,0.0,0.0,0.01,0.0,0.02,0.0,0.96
701,0.01,0.0,0.01,0.0,0.03,0.0,0.94
702,0.01,0.0,0.02,0.0,0.04,0.0,0.93
703,0.0,0.0,0.02,0.0,0.03,0.0,0.95
704,0.0,0.0,0.01,0.0,0.02,0.0,0.96
705,0.01,0.0,0.01,0.0,0.03,0.0,0.94
706,0.01,0.0,0.02,0.0,0.04,0.0,0.92
707,0.01,0.0,0.02,0.0,0.06,0.0,0.91
708,0.02,0.0,0.02,0.0,0.05,0.0,0.9
709,0.01,0.0,0.02,0.0,0.04,0.0,0.93
710,0.01,0.0,0.02,0.0,0.06,0.0,0.91
711,0.01,0.0,0.02,0.0,0.03,0.0,0.94
712,0.02,0.0,0.02,0.0,0.06,0.0,0.9
713,0.01,0.0,0.01,0.0,0.02,0.0,0.95
714,0.01,0.0,0.02,0.0,0.03,0.0,0.94
715,0.01,0.0,0.02,0.0,0.03,0.0,0.94
716,0.0,0.0,0.02,0.0,0.02,0.0,0.96
717,0.01,0.0,0.02,0.0,0.02,0.0,0.95
718,0.01,0.0,0.02,0.0,0.05,0.0,0.91
719,0.01,0.0,0.01,0.0,0.03,0.0,0.95
720,0.01,0.0,0.02,0.01,0.06,0.0,0.9
721,0.01,0.0,0.03,0.0,0.03,0.0,0.93
722,0.01,0.0,0.03,0.0,0.04,0.0,0.92
723,0.01,0.0,0.03,0.0,0.04,0.0,0.92
724,0.01,0.0,0.02,0.0,0.04,0.0,0.93
725,0.01,0.0,0.03,0.0,0.04,0.0,0.92
726,0.0,0.0,0.02,0.0,0.04,0.0,0.94
727,0.02,0.0,0.02,0.0,0.05,0.0,0.91
728,0.01,0.0,0.02,0.0,0.03,0.0,0.94
729,0.01,0.0,0.02,0.0,0.03,0.0,0.93
730,0.01,0.0,0.02,0.0,0.04,0.0,0.93
731,0.01,0.0,0.02,0.0,0.05,0.0,0.91
732,0.01,0.0,0.02,0.0,0.06,0.0,0.91
733,0.01,0.0,0.02,0.0,0.04,0.0,0.93
734,0.01,0.0,0.02,0.0,0.05,0.0,0.92
735,0.01,0.0,0.03,0.0,0.03,0.0,0.94
736,0.01,0.0,0.02,0.0,0.05,0.0,0.91
737,0.01,0.0,0.02,0.01,0.03,0.0,0.94
738,0.02,0.0,0.02,0.01,0.04,0.0,0.92
739,0.01,0.0,0.02,0.0,0.04,0.0,0.92
740,0.01,0.0,0.02,0.0,0.03,0.0,0.94
741,0.01,0.0,0.01,0.0,0.05,0.0,0.93
742,0.01,0.0,0.02,0.0,0.05,0.0,0.92
743,0.01,0.0,0.01,0.0,0.05,0.0,0.93
744,0.01,0.0,0.01,0.0,0.04,0.0,0.94
745,0.01,0.0,0.02,0.0,0.03,0.0,0.95
746,0.01,0.0,0.01,0.0,0.02,0.0,0.96
747,0.01,0.0,0.02,0.0,0.07,0.0,0.9
748,0.02,0.0,0.01,0.0,0.06,0.0,0.91
749,0.01,0.0,0.01,0.0,0.06,0.0,0.92
750,0.01,0.0,0.02,0.0,0.07,0.0,0.89
751,0.01,0.0,0.01,0.0,0.06,0.0,0.92
752,0.01,0.0,0.02,0.0,0.05,0.0,0.92
753,0.01,0.0,0.02,0.0,0.04,0.0,0.94
754,0.01,0.0,0.02,0.0,0.04,0.0,0.94
755,0.01,0.0,0.02,0.0,0.04,0.0,0.93
756,0.01,0.0,0.02,0.0,0.08,0.0,0.88
757,0.01,0.0,0.02,0.0,0.04,0.0,0.93
758,0.01,0.0,0.02,0.0,0.06,0.0,0.91
759,0.01,0.0,0.02,0.0,0.07,0.0,0.91
760,0.02,0.0,0.01,0.0,0.1,0.0,0.87
761,0.0,0.0,0.01,0.0,0.03,0.0,0.96
762,0.01,0.0,0.02,0.0,0.08,0.0,0.89
763,0.01,0.0,0.01,0.0,0.08,0.0,0.89
764,0.0,0.0,0.01,0.0,0.05,0.0,0.93
765,0.01,0.0,0.02,0.0,0.06,0.0,0.92
766,0.01,0.0,0.02,0.0,0.04,0.0,0.93
767,0.0,0.0,0.01,0.0,0.03,0.0,0.96
768,0.01,0.0,0.01,0.0,0.06,0.0,0.92
769,0.01,0.0,0.01,0.0,0.04,0.0,0.94
770,0.0,0.0,0.01,0.0,0.05,0.0,0.93
771,0.01,0.0,0.01,0.0,0.07,0.0,0.91
772,0.0,0.0,0.02,0.0,0.04,0.0,0.93
773,0.01,0.0,0.01,0.0,0.07,0.0,0.91
774,0.01,0.0,0.01,0.0,0.07,0.0,0.91
775,0.01,0.0,0.03,0.0,0.09,0.0,0.87
776,0.0,0.0,0.02,0.0,0.04,0.0,0.93
777,0.01,0.0,0.02,0.0,0.06,0.0,0.91
778,0.01,0.0,0.02,0.0,0.07,0.0,0.89
779,0.01,0.0,0.02,0.0,0.07,0.0,0.9
780,0.01,0.0,0.01,0.0,0.08,0.0,0.9
781,0.01,0.0,0.01,0.0,0.09,0.0,0.88
782,0.0,0.0,0.02,0.0,0.05,0.0,0.92
783,0.01,0.0,0.02,0.0,0.05,0.0,0.92
784,0.01,0.0,0.01,0.0,0.05,0.0,0.93
785,0.0,0.0,0.01,0.0,0.03,0.01,0.95
786,0.0,0.0,0.02,0.0,0.04,0.0,0.93
787,0.0,0.0,0.02,0.0,0.05,0.0,0.93
788,0.01,0.0,0.02,0.0,0.08,0.0,0.89
789,0.01,0.0,0.02,0.0,0.08,0.0,0.89
790,0.01,0.0,0.01,0.0,0.07,0.0,0.91
791,0.02,0.0,0.01,0.0,0.07,0.0,0.9
792,0.01,0.0,0.01,0.0,0.05,0.0,0.93
793,0.02,0.0,0.01,0.0,0.11,0.0,0.86
794,0.02,0.0,0.01,0.0,0.09,0.0,0.88
795,0.02,0.0,0.01,0.0,0.09,0.0,0.88
796,0.01,0.0,0.01,0.0,0.07,0.0,0.91
797,0.01,0.0,0.01,0.0,0.08,0.0,0.9
798,0.01,0.0,0.01,0.0,0.05,0.0,0.93
799,0.02,0.0,0.01,0.0,0.05,0.0,0.92
800,0.01,0.0,0.01,0.0,0.07,0.0,0.91
801,0.01,0.0,0.01,0.0,0.05,0.0,0.93
802,0.01,0.0,0.02,0.0,0.06,0.0,0.92
803,0.01,0.0,0.01,0.0,0.07,0.0,0.9
804,0.0,0.0,0.01,0.0,0.03,0.0,0.95
805,0.01,0.0,0.02,0.0,0.05,0.0,0.92
806,0.01,0.0,0.02,0.0,0.06,0.0,0.92
807,0.01,0.0,0.02,0.0,0.08,0.0,0.9
808,0.01,0.0,0.02,0.0,0.1,0.0,0.87
809,0.01,0.0,0.02,0.0,0.08,0.0,0.89
810,0.0,0.0,0.02,0.0,0.07,0.0,0.91
811,0.01,0.0,0.02,0.0,0.11,0.0,0.86
812,0.01,0.0,0.02,0.0,0.08,0.0,0.89
813,0.01,0.0,0.02,0.0,0.09,0.0,0.87
814,0.01,0.0,0.02,0.0,0.08,0.0,0.89
815,0.01,0.0,0.02,0.0,0.08,0.0,0.88
816,0.01,0.0,0.02,0.0,0.14,0.0,0.83
817,0.01,0.0,0.02,0.0,0.09,0.0,0.88
818,0.01,0.0,0.02,0.0,0.07,0.0,0.9
819,0.01,0.0,0.03,0.0,0.09,0.0,0.88
820,0.01,0.0,0.03,0.0,0.07,0.0,0.89
821,0.01,0.0,0.02,0.0,0.15,0.0,0.81
822,0.0,0.0,0.01,0.0,0.07,0.0,0.92
823,0.01,0.0,0.01,0.0,0.11,0.0,0.88
824,0.01,0.0,0.02,0.0,0.11,0.0,0.86
825,0.01,0.0,0.02,0.0,0.07,0.0,0.9
826,0.01,0.0,0.01,0.0,0.13,0.0,0.85
827,0.01,0.0,0.01,0.0,0.07,0.0,0.91
828,0.01,0.0,0.01,0.0,0.08,0.0,0.9
829,0.01,0.0,0.01,0.0,0.09,0.0,0.89
830,0.01,0.0,0.02,0.0,0.08,0.0,0.89
831,0.01,0.0,0.03,0.0,0.09,0.0,0.87
832,0.01,0.0,0.01,0.0,0.08,0.0,0.9
833,0.0,0.0,0.01,0.0,0.05,0.0,0.93
834,0.0,0.0,0.02,0.0,0.03,0.01,0.94
835,0.01,0.0,0.01,0.0,0.09,0.0,0.89
836,0.0,0.0,0.02,0.0,0.04,0.01,0.93
837,0.01,0.0,0.02,0.0,0.09,0.0,0.88
838,0.01,0.0,0.01,0.0,0.06,0.0,0.92
839,0.0,0.0,0.01,0.0,0.07,0.0,0.92
840,0.0,0.0,0.02,0.0,0.05,0.0,0.93
841,0.01,0.0,0.03,0.0,0.07,0.0,0.9
842,0.01,0.0,0.01,0.0,0.06,0.0,0.92
843,0.01,0.0,0.01,0.0,0.08,0.0,0.9
844,0.01,0.0,0.01,0.0,0.09,0.0,0.88
845,0.0,0.0,0.01,0.0,0.03,0.0,0.95
846,0.01,0.0,0.02,0.0,0.11,0.0,0.85
847,0.01,0.0,0.02,0.0,0.08,0.0,0.89
848,0.0,0.0,0.01,0.0,0.05,0.0,0.93
849,0.01,0.0,0.03,0.0,0.1,0.0,0.86
850,0.01,0.0,0.02,0.0,0.14,0.0,0.82
851,0.0,0.0,0.02,0.0,0.06,0.0,0.91
852,0.02,0.0,0.01,0.0,0.13,0.0,0.83
853,0.01,0.0,0.02,0.0,0.05,0.0,0.93
854,0.01,0.0,0.02,0.0,0.09,0.0,0.88
855,0.01,0.0,0.02,0.0,0.1,0.0,0.86
856,0.01,0.0,0.01,0.0,0.07,0.0,0.91
857,0.01,0.0,0.01,0.0,0.06,0.0,0.92
858,0.01,0.0,0.01,0.0,0.05,0.0,0.93
859,0.01,0.0,0.01,0.0,0.08,0.0,0.9
860,0.01,0.0,0.01,0.0,0.05,0.0,0.93
861,0.02,0.0,0.02,0.0,0.11,0.0,0.84
862,0.01,0.0,0.01,0.0,0.13,0.0,0.84
863,0.02,0.0,0.02,0.0,0.11,0.0,0.86
864,0.02,0.0,0.02,0.0,0.15,0.0,0.81
865,0.01,0.0,0.01,0.0,0.07,0.0,0.9
866,0.01,0.0,0.01,0.0,0.05,0.0,0.92
867,0.01,0.0,0.01,0.0,0.07,0.0,0.91
868,0.02,0.0,0.01,0.0,0.11,0.0,0.86
869,0.0,0.0,0.01,0.0,0.06,0.0,0.92
870,0.02,0.0,0.01,0.0,0.1,0.0,0.86
871,0.01,0.0,0.01,0.0,0.07,0.0,0.91
872,0.02,0.0,0.02,0.0,0.09,0.0,0.87
873,0.02,0.0,0.02,0.0,0.08,0.0,0.88
874,0.01,0.0,0.02,0.0,0.05,0.0,0.92
875,0.02,0.0,0.02,0.0,0.09,0.0,0.86
876,0.03,0.0,0.01,0.0,0.17,0.0,0.79
877,0.01,0.0,0.01,0.0,0.09,0.0,0.89
878,0.03,0.0,0.01,0.0,0.13,0.0,0.83
879,0.01,0.0,0.01,0.0,0.07,0.0,0.9
880,0.02,0.0,0.02,0.0,0.06,0.0,0.91
881,0.01,0.0,0.01,0.0,0.05,0.0,0.92
882,0.01,0.0,0.02,0.0,0.08,0.0,0.89
883,0.02,0.0,0.01,0.0,0.07,0.0,0.89
884,0.02,0.0,0.01,0.0,0.07,0.0,0.9
885,0.01,0.0,0.01,0.0,0.05,0.0,0.93
886,0.01,0.0,0.01,0.0,0.05,0.0,0.93
887,0.02,0.0,0.01,0.0,0.09,0.0,0.88
888,0.01,0.0,0.01,0.0,0.06,0.0,0.92
889,0.0,0.0,0.01,0.0,0.05,0.0,0.93
890,0.02,0.0,0.01,0.0,0.08,0.0,0.89
891,0.01,0.0,0.01,0.0,0.08,0.0,0.9
892,0.01,0.0,0.01,0.0,0.05,0.0,0.94
893,0.01,0.0,0.01,0.0,0.1,0.0,0.87
894,0.01,0.0,0.01,0.0,0.06,0.0,0.92
895,0.01,0.0,0.02,0.0,0.08,0.0,0.9
896,0.01,0.0,0.01,0.0,0.06,0.0,0.91
897,0.02,0.0,0.02,0.0,0.1,0.0,0.85
898,0.02,0.0,0.01,0.0,0.06,0.0,0.91
899,0.02,0.0,0.03,0.0,0.12,0.0,0.82
900,0.01,0.0,0.01,0.0,0.07,0.0,0.9
901,0.01,0.0,0.02,0.0,0.06,0.0,0.91
902,0.01,0.0,0.01,0.0,0.06,0.0,0.92
903,0.01,0.0,0.01,0.0,0.07,0.0,0.91
904,0.01,0.0,0.01,0.0,0.05,0.0,0.93
905,0.01,0.0,0.01,0.0,0.06,0.0,0.92
906,0.01,0.0,0.01,0.0,0.05,0.0,0.92
907,0.02,0.0,0.02,0.0,0.14,0.0,0.82
908,0.01,0.0,0.02,0.0,0.11,0.0,0.86
909,0.01,0.0,0.02,0.0,0.08,0.0,0.89
910,0.01,0.0,0.02,0.0,0.07,0.0,0.9
911,0.02,0.0,0.01,0.0,0.06,0.0,0.9
912,0.01,0.0,0.01,0.0,0.06,0.0,0.92
913,0.01,0.0,0.01,0.0,0.04,0.0,0.95
914,0.01,0.0,0.01,0.0,0.04,0.0,0.94
915,0.01,0.0,0.01,0.0,0.03,0.0,0.95
916,0.01,0.0,0.02,0.0,0.04,0.0,0.93
917,0.01,0.0,0.01,0.0,0.03,0.0,0.94
918,0.01,0.0,0.01,0.0,0.03,0.0,0.94
919,0.01,0.0,0.02,0.0,0.07,0.0,0.9
920,0.01,0.0,0.02,0.0,0.03,0.0,0.94
921,0.01,0.0,0.01,0.0,0.03,0.0,0.95
922,0.01,0.0,0.01,0.0,0.05,0.0,0.93
923,0.01,0.0,0.02,0.0,0.06,0.0,0.91
924,0.0,0.0,0.01,0.0,0.02,0.0,0.96
925,0.01,0.0,0.01,0.0,0.04,0.0,0.94
926,0.01,0.0,0.01,0.0,0.03,0.0,0.95
927,0.0,0.0,0.01,0.0,0.03,0.0,0.96
928,0.01,0.0,0.01,0.0,0.03,0.0,0.96
929,0.0,0.0,0.01,0.0,0.02,0.0,0.96
