,angry,disgust,fear,happy,sad,surprise,neutral
465,0.03,0.0,0.28,0.0,0.08,0.0,0.6
466,0.04,0.0,0.14,0.0,0.05,0.0,0.76
467,0.03,0.0,0.14,0.0,0.05,0.0,0.77
468,0.03,0.0,0.21,0.0,0.06,0.0,0.69
469,0.03,0.0,0.28,0.0,0.08,0.0,0.61
470,0.03,0.0,0.2,0.0,0.06,0.0,0.71
471,0.02,0.0,0.08,0.0,0.03,0.0,0.87
472,0.04,0.0,0.13,0.01,0.04,0.0,0.78
473,0.04,0.0,0.11,0.01,0.04,0.0,0.8
474,0.06,0.0,0.18,0.01,0.05,0.0,0.7
475,0.05,0.0,0.19,0.01,0.06,0.0,0.68
476,0.04,0.0,0.07,0.01,0.03,0.0,0.84
477,0.03,0.0,0.11,0.01,0.03,0.0,0.82
478,0.06,0.0,0.14,0.01,0.05,0.01,0.74
479,0.04,0.0,0.08,0.01,0.03,0.0,0.84
480,0.03,0.0,0.07,0.01,0.03,0.0,0.86
481,0.02,0.0,0.21,0.0,0.07,0.0,0.7
482,0.06,0.0,0.13,0.0,0.04,0.0,0.77
483,0.02,0.0,0.17,0.01,0.04,0.0,0.76
484,0.04,0.0,0.18,0.0,0.04,0.01,0.72
485,0.04,0.0,0.12,0.0,0.04,0.01,0.79
486,0.03,0.0,0.27,0.0,0.07,0.0,0.61
487,0.06,0.0,0.2,0.0,0.07,0.0,0.66
488,0.04,0.0,0.15,0.0,0.04,0.0,0.76
489,0.04,0.0,0.16,0.0,0.04,0.01,0.75
490,0.04,0.0,0.13,0.01,0.04,0.0,0.77
491,0.04,0.0,0.18,0.0,0.06,0.0,0.71
492,0.03,0.0,0.17,0.0,0.06,0.0,0.74
493,0.03,0.0,0.12,0.0,0.07,0.0,0.77
494,0.03,0.0,0.12,0.0,0.04,0.01,0.8
495,0.06,0.0,0.18,0.01,0.05,0.01,0.7
496,0.05,0.0,0.13,0.0,0.06,0.0,0.75
497,0.02,0.0,0.19,0.0,0.05,0.0,0.73
498,0.07,0.0,0.14,0.0,0.07,0.0,0.71
499,0.06,0.0,0.18,0.0,0.07,0.0,0.69
500,0.04,0.0,0.15,0.0,0.04,0.01,0.76
501,0.04,0.0,0.16,0.0,0.07,0.01,0.72
502,0.04,0.0,0.2,0.0,0.08,0.01,0.67
503,0.05,0.0,0.25,0.0,0.06,0.01,0.62
504,0.04,0.0,0.18,0.0,0.09,0.0,0.69
505,0.02,0.0,0.17,0.0,0.08,0.0,0.73
506,0.02,0.0,0.25,0.0,0.08,0.0,0.64
507,0.04,0.0,0.1,0.01,0.04,0.0,0.81
508,0.02,0.0,0.07,0.01,0.02,0.0,0.87
509,0.03,0.0,0.06,0.01,0.02,0.0,0.87
510,0.02,0.0,0.14,0.01,0.04,0.0,0.79
511,0.04,0.0,0.12,0.0,0.04,0.0,0.8
512,0.02,0.0,0.26,0.0,0.08,0.0,0.63
513,0.02,0.0,0.08,0.01,0.03,0.0,0.86
514,0.03,0.0,0.07,0.01,0.02,0.0,0.87
515,0.03,0.0,0.11,0.01,0.04,0.01,0.8
516,0.02,0.0,0.2,0.0,0.07,0.0,0.7
517,0.03,0.0,0.12,0.01,0.05,0.0,0.79
518,0.05,0.0,0.08,0.01,0.03,0.01,0.82
519,0.05,0.0,0.07,0.01,0.03,0.0,0.83
520,0.03,0.0,0.21,0.0,0.06,0.0,0.69
521,0.03,0.0,0.08,0.01,0.03,0.0,0.85
522,0.02,0.0,0.06,0.01,0.03,0.0,0.88
523,0.03,0.0,0.1,0.01,0.03,0.0,0.83
524,0.03,0.0,0.1,0.02,0.04,0.0,0.81
525,0.03,0.0,0.09,0.01,0.03,0.0,0.84
526,0.02,0.0,0.08,0.02,0.03,0.0,0.85
527,0.02,0.0,0.07,0.01,0.02,0.0,0.87
528,0.03,0.0,0.14,0.0,0.05,0.0,0.78
529,0.06,0.0,0.11,0.01,0.04,0.01,0.79
530,0.02,0.0,0.09,0.0,0.03,0.0,0.86
531,0.03,0.0,0.08,0.0,0.03,0.0,0.84
532,0.03,0.0,0.05,0.01,0.02,0.01,0.89
533,0.02,0.0,0.1,0.0,0.05,0.0,0.82
534,0.04,0.0,0.06,0.01,0.02,0.01,0.87
535,0.04,0.0,0.08,0.0,0.03,0.01,0.84
536,0.04,0.0,0.07,0.0,0.02,0.0,0.87
537,0.02,0.0,0.1,0.01,0.04,0.0,0.83
538,0.03,0.0,0.18,0.01,0.06,0.0,0.72
539,0.03,0.0,0.13,0.01,0.04,0.0,0.78
540,0.03,0.0,0.08,0.01,0.03,0.0,0.85
541,0.03,0.0,0.13,0.0,0.06,0.0,0.77
542,0.03,0.0,0.12,0.01,0.04,0.0,0.8
543,0.03,0.0,0.08,0.01,0.03,0.01,0.85
544,0.04,0.0,0.16,0.0,0.07,0.0,0.72
545,0.03,0.0,0.09,0.01,0.03,0.0,0.84
546,0.03,0.0,0.11,0.0,0.05,0.0,0.8
547,0.03,0.0,0.11,0.01,0.05,0.0,0.8
548,0.03,0.0,0.13,0.0,0.04,0.0,0.8
549,0.03,0.0,0.16,0.0,0.05,0.0,0.75
550,0.02,0.0,0.09,0.0,0.02,0.0,0.85
551,0.03,0.0,0.12,0.01,0.04,0.0,0.79
552,0.02,0.0,0.11,0.0,0.04,0.0,0.83
553,0.03,0.0,0.08,0.0,0.03,0.0,0.86
554,0.02,0.0,0.09,0.01,0.02,0.0,0.86
555,0.03,0.0,0.11,0.01,0.03,0.0,0.82
556,0.03,0.0,0.08,0.01,0.02,0.0,0.85
557,0.03,0.0,0.11,0.01,0.05,0.0,0.8
558,0.05,0.0,0.32,0.0,0.07,0.01,0.54
559,0.04,0.0,0.15,0.0,0.05,0.0,0.76
560,0.02,0.0,0.14,0.0,0.03,0.0,0.8
561,0.02,0.0,0.2,0.0,0.06,0.0,0.72
562,0.03,0.0,0.12,0.01,0.03,0.01,0.79
563,0.01,0.0,0.16,0.01,0.03,0.0,0.79
564,0.05,0.0,0.15,0.01,0.04,0.0,0.74
565,0.03,0.0,0.11,0.0,0.04,0.0,0.82
566,0.03,0.0,0.12,0.01,0.03,0.01,0.8
567,0.03,0.0,0.09,0.01,0.03,0.0,0.84
568,0.05,0.0,0.11,0.0,0.03,0.0,0.8
569,0.02,0.0,0.12,0.0,0.05,0.0,0.81
570,0.02,0.0,0.09,0.01,0.03,0.0,0.85
571,0.03,0.0,0.13,0.0,0.04,0.0,0.79
572,0.03,0.0,0.13,0.01,0.04,0.0,0.79
573,0.02,0.0,0.12,0.0,0.05,0.0,0.81
574,0.02,0.0,0.13,0.01,0.03,0.0,0.82
575,0.02,0.0,0.24,0.0,0.06,0.0,0.67
576,0.02,0.0,0.09,0.0,0.04,0.0,0.84
577,0.03,0.0,0.15,0.0,0.06,0.0,0.76
578,0.03,0.0,0.22,0.01,0.07,0.0,0.68
579,0.05,0.0,0.11,0.02,0.03,0.01,0.77
580,0.03,0.0,0.12,0.03,0.04,0.02,0.76
581,0.06,0.0,0.3,0.03,0.11,0.02,0.48
582,0.04,0.0,0.23,0.06,0.05,0.03,0.58
583,0.06,0.0,0.31,0.03,0.06,0.03,0.51
584,0.04,0.0,0.28,0.01,0.09,0.02,0.56
585,0.03,0.0,0.25,0.0,0.07,0.01,0.63
586,0.04,0.0,0.15,0.01,0.06,0.01,0.73
587,0.02,0.0,0.2,0.01,0.06,0.0,0.71
588,0.02,0.0,0.18,0.0,0.06,0.01,0.73
589,0.04,0.0,0.14,0.01,0.05,0.01,0.76
590,0.04,0.0,0.22,0.01,0.08,0.01,0.63
591,0.03,0.0,0.24,0.01,0.07,0.01,0.63
592,0.04,0.0,0.17,0.02,0.07,0.01,0.69
593,0.03,0.0,0.17,0.02,0.05,0.01,0.73
594,0.04,0.0,0.19,0.02,0.06,0.01,0.69
595,0.05,0.0,0.2,0.01,0.07,0.0,0.67
596,0.02,0.0,0.1,0.01,0.02,0.0,0.85
597,0.03,0.0,0.14,0.02,0.03,0.0,0.78
598,0.02,0.0,0.09,0.03,0.02,0.0,0.83
599,0.02,0.0,0.13,0.01,0.03,0.0,0.81
600,0.04,0.0,0.12,0.03,0.05,0.0,0.76
601,0.04,0.0,0.24,0.02,0.07,0.02,0.6
602,0.03,0.0,0.22,0.02,0.05,0.01,0.67
603,0.05,0.0,0.17,0.03,0.05,0.01,0.7
604,0.09,0.0,0.32,0.02,0.1,0.01,0.46
605,0.05,0.0,0.24,0.04,0.09,0.02,0.56
606,0.09,0.0,0.25,0.07,0.06,0.04,0.5
607,0.03,0.0,0.25,0.06,0.06,0.03,0.57
608,0.06,0.0,0.23,0.05,0.06,0.03,0.57
609,0.04,0.0,0.37,0.03,0.09,0.03,0.43
610,0.04,0.0,0.25,0.03,0.1,0.02,0.56
611,0.04,0.0,0.14,0.08,0.07,0.01,0.65
612,0.03,0.0,0.22,0.02,0.08,0.01,0.64
613,0.03,0.0,0.2,0.04,0.05,0.02,0.67
614,0.06,0.0,0.19,0.1,0.06,0.02,0.57
615,0.05,0.0,0.23,0.07,0.05,0.01,0.58
616,0.04,0.0,0.19,0.05,0.07,0.02,0.64
617,0.04,0.0,0.25,0.03,0.12,0.02,0.53
618,0.05,0.0,0.3,0.05,0.12,0.01,0.48
619,0.05,0.0,0.27,0.04,0.11,0.01,0.53
620,0.05,0.0,0.24,0.03,0.08,0.01,0.59
621,0.04,0.0,0.22,0.02,0.05,0.01,0.67
622,0.02,0.0,0.11,0.01,0.03,0.0,0.83
623,0.03,0.0,0.1,0.01,0.04,0.01,0.82
624,0.08,0.0,0.22,0.0,0.1,0.01,0.59
625,0.04,0.0,0.21,0.01,0.06,0.01,0.66
626,0.09,0.0,0.34,0.01,0.11,0.02,0.43
627,0.06,0.0,0.35,0.02,0.07,0.02,0.48
628,0.06,0.0,0.34,0.02,0.1,0.01,0.46
629,0.05,0.0,0.25,0.07,0.04,0.02,0.57
630,0.05,0.0,0.17,0.04,0.05,0.01,0.67
631,0.04,0.0,0.29,0.04,0.1,0.02,0.51
632,0.05,0.0,0.23,0.02,0.25,0.0,0.44
633,0.08,0.0,0.27,0.01,0.36,0.0,0.27
634,0.1,0.0,0.25,0.01,0.32,0.0,0.31
635,0.06,0.0,0.23,0.01,0.39,0.0,0.3
636,0.06,0.0,0.31,0.01,0.29,0.01,0.32
637,0.06,0.0,0.19,0.03,0.18,0.0,0.53
638,0.06,0.0,0.3,0.01,0.23,0.0,0.4
639,0.05,0.0,0.25,0.02,0.16,0.01,0.51
640,0.04,0.0,0.36,0.01,0.17,0.0,0.42
641,0.05,0.0,0.43,0.01,0.14,0.0,0.37
642,0.06,0.0,0.33,0.01,0.13,0.01,0.47
643,0.04,0.0,0.29,0.02,0.11,0.01,0.53
644,0.04,0.0,0.27,0.01,0.1,0.0,0.57
645,0.02,0.0,0.16,0.02,0.07,0.0,0.73
646,0.04,0.0,0.16,0.02,0.07,0.0,0.69
647,0.05,0.0,0.19,0.02,0.1,0.0,0.63
648,0.03,0.0,0.22,0.02,0.1,0.0,0.62
649,0.06,0.0,0.3,0.01,0.15,0.0,0.48
650,0.03,0.0,0.19,0.02,0.08,0.0,0.68
651,0.02,0.0,0.2,0.01,0.07,0.0,0.69
652,0.08,0.0,0.33,0.01,0.12,0.0,0.46
653,0.04,0.0,0.23,0.02,0.07,0.0,0.64
654,0.03,0.0,0.28,0.01,0.11,0.01,0.56
655,0.03,0.0,0.3,0.01,0.08,0.0,0.57
656,0.03,0.0,0.3,0.02,0.09,0.0,0.57
657,0.03,0.0,0.36,0.01,0.13,0.0,0.46
658,0.03,0.0,0.35,0.01,0.11,0.0,0.5
659,0.02,0.0,0.2,0.01,0.08,0.0,0.7
660,0.02,0.0,0.09,0.03,0.03,0.0,0.82
661,0.03,0.0,0.19,0.01,0.08,0.0,0.68
662,0.03,0.0,0.19,0.02,0.06,0.0,0.7
663,0.06,0.0,0.3,0.01,0.1,0.0,0.52
664,0.05,0.0,0.32,0.01,0.13,0.0,0.49
665,0.02,0.0,0.2,0.01,0.07,0.0,0.7
666,0.04,0.0,0.19,0.02,0.07,0.0,0.68
667,0.05,0.0,0.28,0.01,0.08,0.0,0.57
668,0.01,0.0,0.12,0.03,0.04,0.01,0.79
669,0.04,0.0,0.21,0.01,0.05,0.01,0.68
670,0.05,0.0,0.27,0.01,0.09,0.0,0.58
671,0.03,0.0,0.21,0.01,0.07,0.0,0.68
672,0.03,0.0,0.13,0.01,0.05,0.0,0.77
673,0.04,0.0,0.17,0.02,0.06,0.01,0.71
674,0.04,0.0,0.22,0.01,0.09,0.0,0.64
675,0.05,0.0,0.26,0.0,0.1,0.0,0.58
676,0.02,0.0,0.15,0.01,0.04,0.0,0.78
677,0.03,0.0,0.25,0.01,0.06,0.0,0.65
678,0.03,0.0,0.29,0.01,0.07,0.01,0.6
679,0.03,0.0,0.26,0.01,0.06,0.01,0.64
680,0.05,0.0,0.42,0.01,0.07,0.01,0.43
681,0.03,0.0,0.24,0.01,0.07,0.0,0.63
682,0.03,0.0,0.17,0.0,0.05,0.01,0.74
683,0.05,0.0,0.14,0.02,0.06,0.0,0.72
684,0.03,0.0,0.2,0.01,0.08,0.0,0.68
685,0.03,0.0,0.14,0.01,0.06,0.01,0.76
686,0.06,0.0,0.23,0.01,0.09,0.0,0.61
687,0.04,0.0,0.26,0.01,0.08,0.0,0.6
688,0.07,0.0,0.21,0.01,0.09,0.01,0.61
689,0.05,0.0,0.18,0.01,0.05,0.01,0.7
690,0.03,0.0,0.23,0.01,0.06,0.0,0.67
691,0.05,0.0,0.28,0.01,0.12,0.01,0.53
692,0.07,0.0,0.32,0.0,0.12,0.0,0.49
693,0.04,0.0,0.16,0.01,0.05,0.01,0.74
694,0.03,0.0,0.23,0.01,0.06,0.01,0.67
695,0.04,0.0,0.2,0.0,0.06,0.0,0.69
696,0.03,0.0,0.14,0.0,0.06,0.0,0.76
697,0.03,0.0,0.12,0.01,0.05,0.01,0.79
698,0.05,0.0,0.35,0.0,0.1,0.0,0.5
699,0.02,0.0,0.17,0.0,0.06,0.0,0.74
700,0.04,0.0,0.24,0.0,0.08,0.0,0.63
701,0.04,0.0,0.2,0.01,0.08,0.0,0.67
702,0.03,0.0,0.19,0.01,0.06,0.0,0.7
703,0.03,0.0,0.12,0.01,0.04,0.0,0.79
704,0.03,0.0,0.21,0.01,0.07,0.0,0.68
705,0.02,0.0,0.2,0.0,0.07,0.0,0.7
706,0.04,0.0,0.19,0.01,0.06,0.0,0.7
707,0.03,0.0,0.13,0.01,0.05,0.01,0.77
708,0.03,0.0,0.17,0.01,0.06,0.01,0.72
709,0.04,0.0,0.14,0.01,0.06,0.0,0.74
710,0.06,0.0,0.16,0.0,0.09,0.0,0.69
711,0.02,0.0,0.18,0.0,0.06,0.0,0.73
712,0.03,0.0,0.2,0.0,0.08,0.0,0.69
713,0.03,0.0,0.16,0.01,0.05,0.01,0.75
714,0.04,0.0,0.29,0.01,0.1,0.01,0.56
715,0.04,0.0,0.14,0.01,0.07,0.01,0.74
716,0.03,0.0,0.1,0.01,0.04,0.0,0.82
717,0.03,0.0,0.17,0.01,0.04,0.0,0.74
718,0.03,0.0,0.18,0.01,0.05,0.0,0.73
719,0.05,0.0,0.16,0.0,0.05,0.0,0.73
720,0.05,0.0,0.23,0.01,0.11,0.0,0.6
721,0.04,0.0,0.18,0.01,0.07,0.0,0.7
722,0.03,0.0,0.18,0.01,0.05,0.0,0.73
723,0.03,0.0,0.12,0.01,0.05,0.0,0.8
724,0.03,0.0,0.17,0.01,0.04,0.0,0.75
725,0.04,0.0,0.3,0.01,0.06,0.01,0.59
726,0.05,0.0,0.27,0.01,0.08,0.0,0.59
727,0.04,0.0,0.22,0.0,0.07,0.0,0.67
728,0.05,0.0,0.22,0.01,0.06,0.0,0.66
729,0.05,0.0,0.23,0.01,0.06,0.0,0.64
730,0.03,0.0,0.2,0.0,0.05,0.0,0.71
731,0.03,0.0,0.21,0.0,0.07,0.0,0.69
732,0.03,0.0,0.16,0.0,0.07,0.0,0.73
733,0.03,0.0,0.18,0.0,0.11,0.0,0.67
734,0.04,0.0,0.24,0.01,0.1,0.0,0.6
735,0.05,0.0,0.31,0.0,0.11,0.0,0.53
736,0.02,0.0,0.13,0.0,0.05,0.0,0.8
737,0.02,0.0,0.24,0.0,0.08,0.0,0.66
738,0.03,0.0,0.2,0.01,0.08,0.0,0.69
739,0.03,0.0,0.17,0.01,0.06,0.0,0.72
740,0.05,0.0,0.18,0.01,0.08,0.01,0.66
741,0.03,0.0,0.16,0.01,0.07,0.0,0.73
742,0.03,0.0,0.17,0.01,0.05,0.01,0.74
743,0.03,0.0,0.2,0.01,0.05,0.01,0.7
744,0.04,0.0,0.1,0.01,0.06,0.0,0.79
745,0.02,0.0,0.1,0.0,0.04,0.0,0.83
746,0.03,0.0,0.15,0.01,0.07,0.0,0.74
747,0.03,0.0,0.16,0.01,0.05,0.0,0.75
748,0.02,0.0,0.17,0.01,0.05,0.0,0.75
749,0.05,0.0,0.17,0.01,0.06,0.0,0.71
750,0.03,0.0,0.22,0.01,0.05,0.0,0.69
751,0.03,0.0,0.25,0.01,0.07,0.0,0.63
752,0.04,0.0,0.3,0.0,0.1,0.0,0.55
753,0.03,0.0,0.16,0.0,0.07,0.0,0.74
754,0.05,0.0,0.19,0.01,0.07,0.0,0.68
755,0.08,0.0,0.23,0.0,0.1,0.0,0.58
756,0.04,0.0,0.17,0.0,0.06,0.01,0.73
757,0.03,0.0,0.24,0.0,0.09,0.0,0.64
758,0.03,0.0,0.19,0.0,0.07,0.0,0.7
759,0.03,0.0,0.32,0.0,0.1,0.0,0.55
760,0.02,0.0,0.27,0.0,0.08,0.0,0.63
761,0.01,0.0,0.12,0.01,0.04,0.0,0.81
762,0.03,0.0,0.21,0.01,0.07,0.0,0.68
763,0.04,0.0,0.23,0.0,0.11,0.0,0.62
764,0.02,0.0,0.26,0.0,0.07,0.0,0.64
765,0.04,0.0,0.23,0.0,0.09,0.0,0.63
766,0.05,0.0,0.3,0.0,0.11,0.0,0.54
767,0.04,0.0,0.25,0.0,0.07,0.0,0.64
768,0.04,0.0,0.24,0.0,0.07,0.0,0.64
769,0.04,0.0,0.18,0.0,0.07,0.0,0.71
770,0.02,0.0,0.13,0.01,0.05,0.0,0.79
771,0.02,0.0,0.15,0.01,0.04,0.0,0.78
772,0.03,0.0,0.09,0.0,0.05,0.0,0.82
773,0.08,0.0,0.14,0.01,0.05,0.01,0.71
774,0.03,0.0,0.16,0.01,0.05,0.01,0.75
775,0.02,0.0,0.12,0.01,0.04,0.0,0.8
776,0.04,0.0,0.16,0.01,0.05,0.0,0.74
777,0.04,0.0,0.16,0.01,0.05,0.0,0.75
778,0.02,0.0,0.17,0.0,0.04,0.0,0.76
779,0.03,0.0,0.16,0.01,0.04,0.0,0.76
780,0.01,0.0,0.08,0.01,0.03,0.0,0.87
781,0.02,0.0,0.09,0.01,0.02,0.0,0.85
782,0.01,0.0,0.09,0.01,0.04,0.0,0.86
783,0.03,0.0,0.13,0.01,0.04,0.0,0.79
784,0.03,0.0,0.14,0.01,0.04,0.0,0.78
785,0.03,0.0,0.2,0.01,0.06,0.0,0.69
786,0.03,0.0,0.13,0.02,0.05,0.0,0.76
787,0.03,0.0,0.09,0.02,0.04,0.0,0.82
788,0.03,0.0,0.18,0.01,0.05,0.0,0.73
789,0.03,0.0,0.17,0.02,0.05,0.0,0.74
790,0.03,0.0,0.07,0.02,0.04,0.0,0.83
791,0.02,0.0,0.13,0.01,0.04,0.0,0.8
792,0.02,0.0,0.09,0.02,0.03,0.0,0.85
793,0.02,0.0,0.05,0.02,0.02,0.0,0.89
794,0.02,0.0,0.06,0.01,0.04,0.0,0.87
795,0.03,0.0,0.06,0.02,0.05,0.0,0.84
796,0.03,0.0,0.09,0.03,0.06,0.0,0.79
797,0.04,0.0,0.11,0.03,0.08,0.0,0.75
798,0.04,0.0,0.09,0.07,0.04,0.0,0.76
799,0.03,0.0,0.15,0.03,0.06,0.01,0.72
800,0.03,0.0,0.16,0.04,0.06,0.0,0.71
801,0.04,0.0,0.07,0.06,0.05,0.0,0.78
802,0.02,0.0,0.14,0.02,0.05,0.0,0.76
803,0.04,0.0,0.14,0.04,0.08,0.0,0.69
804,0.03,0.0,0.05,0.02,0.06,0.0,0.84
805,0.05,0.0,0.1,0.04,0.08,0.0,0.74
806,0.03,0.0,0.1,0.04,0.05,0.0,0.79
807,0.05,0.0,0.11,0.04,0.08,0.0,0.72
808,0.05,0.0,0.13,0.04,0.07,0.0,0.71
809,0.03,0.0,0.07,0.05,0.06,0.0,0.79
810,0.02,0.0,0.05,0.04,0.03,0.0,0.87
811,0.05,0.0,0.15,0.04,0.07,0.0,0.69
812,0.04,0.0,0.1,0.05,0.07,0.0,0.75
813,0.03,0.0,0.06,0.07,0.05,0.0,0.79
814,0.03,0.0,0.06,0.1,0.04,0.0,0.77
815,0.02,0.0,0.06,0.07,0.06,0.0,0.78
816,0.04,0.0,0.05,0.08,0.04,0.0,0.79
817,0.03,0.0,0.04,0.09,0.05,0.0,0.79
818,0.02,0.0,0.02,0.12,0.02,0.0,0.82
819,0.02,0.0,0.03,0.09,0.02,0.0,0.85
820,0.02,0.0,0.07,0.05,0.05,0.0,0.81
821,0.02,0.0,0.06,0.09,0.04,0.0,0.79
822,0.03,0.0,0.05,0.11,0.04,0.0,0.77
823,0.05,0.0,0.11,0.06,0.06,0.0,0.72
824,0.03,0.0,0.08,0.06,0.07,0.0,0.75
825,0.02,0.0,0.07,0.05,0.04,0.0,0.82
826,0.04,0.0,0.11,0.05,0.08,0.0,0.71
827,0.04,0.0,0.07,0.06,0.05,0.0,0.78
828,0.02,0.0,0.06,0.06,0.03,0.0,0.82
829,0.02,0.0,0.07,0.06,0.04,0.0,0.81
830,0.01,0.0,0.03,0.09,0.02,0.0,0.83
831,0.03,0.0,0.07,0.1,0.04,0.0,0.75
832,0.01,0.0,0.03,0.07,0.02,0.0,0.86
833,0.02,0.0,0.06,0.08,0.04,0.0,0.8
834,0.03,0.0,0.05,0.06,0.03,0.0,0.82
835,0.02,0.0,0.07,0.07,0.04,0.0,0.79
836,0.03,0.0,0.06,0.11,0.04,0.0,0.76
837,0.03,0.0,0.09,0.04,0.05,0.0,0.79
838,0.05,0.0,0.1,0.05,0.06,0.0,0.75
839,0.02,0.0,0.06,0.05,0.03,0.0,0.84
840,0.03,0.0,0.07,0.04,0.04,0.0,0.81
841,0.04,0.0,0.09,0.05,0.04,0.0,0.78
842,0.03,0.0,0.05,0.07,0.03,0.0,0.81
843,0.03,0.0,0.06,0.05,0.05,0.0,0.82
844,0.01,0.0,0.04,0.08,0.02,0.0,0.85
845,0.02,0.0,0.05,0.05,0.02,0.01,0.85
846,0.03,0.0,0.1,0.04,0.04,0.0,0.78
847,0.02,0.0,0.06,0.04,0.03,0.0,0.85
848,0.03,0.0,0.05,0.08,0.03,0.0,0.81
849,0.03,0.0,0.03,0.08,0.03,0.0,0.83
850,0.03,0.0,0.08,0.05,0.03,0.01,0.8
851,0.02,0.0,0.05,0.04,0.03,0.0,0.85
852,0.02,0.0,0.05,0.06,0.04,0.0,0.84
853,0.02,0.0,0.05,0.04,0.03,0.0,0.86
854,0.04,0.0,0.12,0.03,0.07,0.0,0.73
855,0.04,0.0,0.09,0.04,0.06,0.0,0.77
856,0.03,0.0,0.08,0.1,0.03,0.0,0.76
857,0.06,0.0,0.11,0.06,0.08,0.0,0.68
858,0.03,0.0,0.06,0.09,0.02,0.01,0.79
859,0.03,0.0,0.09,0.05,0.04,0.0,0.79
860,0.04,0.0,0.08,0.05,0.05,0.0,0.77
861,0.06,0.0,0.07,0.04,0.04,0.0,0.78
862,0.03,0.0,0.1,0.03,0.05,0.0,0.78
863,0.03,0.0,0.07,0.03,0.04,0.0,0.83
864,0.04,0.0,0.05,0.05,0.04,0.0,0.82
865,0.05,0.0,0.1,0.05,0.05,0.0,0.74
866,0.03,0.0,0.06,0.07,0.03,0.0,0.82
867,0.03,0.0,0.06,0.03,0.02,0.0,0.86
868,0.04,0.0,0.11,0.03,0.04,0.0,0.78
869,0.03,0.0,0.07,0.04,0.03,0.0,0.83
870,0.05,0.0,0.13,0.03,0.05,0.0,0.74
871,0.04,0.0,0.09,0.06,0.05,0.0,0.76
872,0.03,0.0,0.12,0.04,0.05,0.0,0.76
873,0.05,0.0,0.15,0.04,0.07,0.01,0.68
874,0.07,0.0,0.24,0.06,0.11,0.02,0.5
875,0.06,0.0,0.16,0.12,0.08,0.01,0.57
876,0.06,0.0,0.2,0.05,0.09,0.02,0.59
877,0.09,0.0,0.24,0.06,0.17,0.02,0.42
878,0.05,0.0,0.15,0.1,0.07,0.02,0.61
879,0.11,0.0,0.3,0.06,0.17,0.02,0.34
880,0.08,0.0,0.35,0.07,0.23,0.02,0.25
881,0.12,0.0,0.33,0.03,0.28,0.01,0.23
882,0.08,0.0,0.23,0.08,0.2,0.02,0.39
883,0.05,0.0,0.25,0.03,0.15,0.01,0.51
884,0.05,0.0,0.21,0.05,0.08,0.01,0.61
885,0.04,0.0,0.24,0.04,0.14,0.01,0.54
886,0.04,0.0,0.14,0.07,0.07,0.01,0.67
887,0.04,0.0,0.22,0.05,0.1,0.01,0.57
888,0.04,0.0,0.12,0.12,0.04,0.01,0.66
889,0.02,0.0,0.12,0.08,0.05,0.01,0.72
890,0.04,0.0,0.22,0.04,0.11,0.01,0.59
891,0.06,0.0,0.23,0.07,0.1,0.01,0.54
892,0.04,0.0,0.23,0.04,0.09,0.01,0.59
893,0.02,0.0,0.19,0.11,0.07,0.02,0.58
894,0.03,0.0,0.31,0.03,0.08,0.03,0.51
895,0.05,0.0,0.34,0.06,0.13,0.02,0.4
896,0.06,0.0,0.33,0.04,0.13,0.02,0.42
897,0.07,0.0,0.38,0.02,0.13,0.02,0.38
898,0.04,0.0,0.27,0.08,0.07,0.04,0.49
899,0.04,0.0,0.26,0.08,0.07,0.03,0.52
900,0.08,0.0,0.43,0.03,0.14,0.02,0.29
901,0.07,0.0,0.36,0.04,0.12,0.02,0.39
902,0.05,0.0,0.24,0.05,0.14,0.02,0.51
903,0.04,0.0,0.26,0.06,0.1,0.01,0.52
904,0.07,0.0,0.32,0.03,0.14,0.01,0.41
905,0.05,0.0,0.3,0.05,0.13,0.02,0.45
906,0.05,0.0,0.2,0.09,0.09,0.02,0.55
907,0.02,0.0,0.16,0.06,0.05,0.02,0.7
908,0.04,0.0,0.22,0.07,0.07,0.02,0.58
909,0.06,0.0,0.31,0.03,0.09,0.01,0.51
910,0.06,0.0,0.25,0.03,0.09,0.01,0.56
911,0.05,0.0,0.31,0.05,0.08,0.01,0.49
912,0.04,0.0,0.16,0.06,0.07,0.01,0.66
913,0.09,0.0,0.25,0.04,0.11,0.01,0.51
914,0.1,0.0,0.22,0.02,0.14,0.0,0.52
915,0.03,0.0,0.11,0.09,0.05,0.01,0.7
916,0.06,0.0,0.18,0.05,0.08,0.01,0.61
917,0.04,0.0,0.23,0.08,0.07,0.02,0.55
918,0.06,0.0,0.3,0.06,0.08,0.03,0.46
919,0.06,0.0,0.22,0.06,0.09,0.01,0.55
920,0.08,0.0,0.25,0.04,0.13,0.01,0.49
921,0.06,0.0,0.22,0.05,0.11,0.01,0.54
922,0.06,0.0,0.24,0.05,0.09,0.02,0.54
923,0.06,0.0,0.31,0.03,0.14,0.01,0.46
924,0.05,0.0,0.22,0.02,0.1,0.01,0.6
925,0.04,0.0,0.26,0.1,0.07,0.03,0.5
926,0.04,0.0,0.26,0.07,0.13,0.01,0.48
927,0.05,0.0,0.31,0.07,0.1,0.04,0.43
928,0.05,0.0,0.26,0.04,0.09,0.01,0.55
929,0.03,0.0,0.19,0.09,0.07,0.02,0.6
