,angry,disgust,fear,happy,sad,surprise,neutral
465,0.02,0.0,0.01,0.0,0.11,0.0,0.86
466,0.01,0.0,0.01,0.0,0.07,0.0,0.91
467,0.02,0.0,0.01,0.0,0.1,0.0,0.87
468,0.01,0.0,0.01,0.0,0.06,0.0,0.92
469,0.02,0.0,0.01,0.0,0.06,0.0,0.92
470,0.02,0.0,0.01,0.0,0.1,0.0,0.87
471,0.01,0.0,0.01,0.0,0.1,0.0,0.88
472,0.02,0.0,0.01,0.0,0.08,0.0,0.9
473,0.01,0.0,0.0,0.0,0.08,0.0,0.91
474,0.02,0.0,0.01,0.0,0.11,0.0,0.87
475,0.02,0.0,0.01,0.0,0.09,0.0,0.89
476,0.02,0.0,0.01,0.0,0.12,0.0,0.86
477,0.02,0.0,0.01,0.0,0.13,0.0,0.84
478,0.01,0.0,0.0,0.0,0.06,0.0,0.92
479,0.02,0.0,0.01,0.0,0.09,0.0,0.88
480,0.02,0.0,0.01,0.0,0.12,0.0,0.85
481,0.01,0.0,0.01,0.0,0.07,0.0,0.91
482,0.02,0.0,0.01,0.0,0.1,0.0,0.87
483,0.02,0.0,0.01,0.0,0.09,0.0,0.88
484,0.01,0.0,0.0,0.0,0.06,0.0,0.93
485,0.01,0.0,0.0,0.0,0.06,0.0,0.92
486,0.01,0.0,0.01,0.0,0.06,0.0,0.92
487,0.01,0.0,0.01,0.0,0.06,0.0,0.92
488,0.01,0.0,0.0,0.0,0.07,0.0,0.92
489,0.01,0.0,0.0,0.0,0.05,0.0,0.94
490,0.01,0.0,0.01,0.0,0.05,0.0,0.93
491,0.02,0.0,0.01,0.0,0.1,0.0,0.87
492,0.02,0.0,0.01,0.0,0.06,0.0,0.91
493,0.02,0.0,0.01,0.0,0.09,0.0,0.87
494,0.02,0.0,0.01,0.0,0.12,0.0,0.85
495,0.02,0.0,0.01,0.0,0.06,0.0,0.91
496,0.01,0.0,0.01,0.0,0.1,0.0,0.88
497,0.01,0.0,0.01,0.0,0.07,0.0,0.91
498,0.01,0.0,0.01,0.0,0.1,0.0,0.89
499,0.02,0.0,0.01,0.0,0.12,0.0,0.85
500,0.01,0.0,0.01,0.0,0.1,0.0,0.88
501,0.02,0.0,0.01,0.0,0.1,0.0,0.87
502,0.02,0.0,0.01,0.0,0.09,0.0,0.88
503,0.02,0.0,0.01,0.0,0.12,0.0,0.86
504,0.02,0.0,0.01,0.0,0.12,0.0,0.85
505,0.03,0.0,0.01,0.0,0.17,0.0,0.79
506,0.02,0.0,0.02,0.0,0.13,0.0,0.83
507,0.02,0.0,0.01,0.0,0.06,0.0,0.91
508,0.01,0.0,0.0,0.0,0.05,0.0,0.93
509,0.02,0.0,0.01,0.0,0.12,0.0,0.84
510,0.01,0.0,0.01,0.0,0.06,0.0,0.92
511,0.02,0.0,0.01,0.0,0.08,0.0,0.89
512,0.02,0.0,0.01,0.0,0.13,0.0,0.85
513,0.02,0.0,0.01,0.0,0.1,0.0,0.87
514,0.02,0.0,0.01,0.0,0.09,0.0,0.89
515,0.02,0.0,0.01,0.0,0.13,0.0,0.84
516,0.02,0.0,0.01,0.0,0.13,0.0,0.83
517,0.03,0.0,0.01,0.0,0.12,0.0,0.84
518,0.02,0.0,0.02,0.0,0.12,0.0,0.85
519,0.01,0.0,0.01,0.0,0.07,0.0,0.91
520,0.01,0.0,0.0,0.0,0.06,0.0,0.93
521,0.01,0.0,0.01,0.0,0.1,0.0,0.88
522,0.01,0.0,0.01,0.0,0.05,0.0,0.93
523,0.02,0.0,0.01,0.0,0.13,0.0,0.85
524,0.01,0.0,0.01,0.0,0.11,0.0,0.87
525,0.01,0.0,0.01,0.0,0.09,0.0,0.9
526,0.01,0.0,0.01,0.0,0.11,0.0,0.87
527,0.01,0.0,0.01,0.0,0.11,0.0,0.87
528,0.03,0.0,0.02,0.0,0.13,0.0,0.83
529,0.01,0.0,0.01,0.0,0.15,0.0,0.83
530,0.01,0.0,0.01,0.0,0.1,0.0,0.87
531,0.01,0.0,0.01,0.0,0.12,0.0,0.86
532,0.01,0.0,0.01,0.0,0.1,0.0,0.88
533,0.02,0.0,0.01,0.0,0.1,0.0,0.87
534,0.02,0.0,0.01,0.0,0.1,0.0,0.87
535,0.01,0.0,0.01,0.0,0.11,0.0,0.86
536,0.01,0.0,0.01,0.0,0.12,0.0,0.86
537,0.02,0.0,0.01,0.0,0.13,0.0,0.84
538,0.01,0.0,0.01,0.0,0.12,0.0,0.86
539,0.01,0.0,0.01,0.0,0.06,0.0,0.91
540,0.01,0.0,0.01,0.0,0.07,0.0,0.92
541,0.02,0.0,0.01,0.0,0.12,0.0,0.84
542,0.02,0.0,0.01,0.0,0.07,0.0,0.9
543,0.02,0.0,0.01,0.0,0.1,0.0,0.88
544,0.02,0.0,0.01,0.0,0.11,0.0,0.85
545,0.02,0.0,0.01,0.0,0.08,0.0,0.89
546,0.01,0.0,0.01,0.0,0.09,0.0,0.89
547,0.01,0.0,0.01,0.0,0.09,0.0,0.89
548,0.01,0.0,0.01,0.0,0.07,0.0,0.9
549,0.02,0.0,0.01,0.0,0.13,0.0,0.84
550,0.01,0.0,0.01,0.0,0.1,0.0,0.88
551,0.02,0.0,0.01,0.0,0.13,0.0,0.83
552,0.02,0.0,0.01,0.0,0.1,0.0,0.87
553,0.01,0.0,0.0,0.0,0.08,0.0,0.91
554,0.02,0.0,0.0,0.0,0.08,0.0,0.9
555,0.02,0.0,0.01,0.0,0.17,0.0,0.8
556,0.02,0.0,0.01,0.0,0.11,0.0,0.86
557,0.02,0.0,0.01,0.0,0.12,0.0,0.85
558,0.01,0.0,0.01,0.0,0.11,0.0,0.87
559,0.02,0.0,0.01,0.0,0.17,0.0,0.8
560,0.02,0.0,0.01,0.0,0.12,0.0,0.85
561,0.02,0.0,0.01,0.0,0.15,0.0,0.82
562,0.02,0.0,0.01,0.0,0.09,0.0,0.88
563,0.01,0.0,0.01,0.0,0.09,0.0,0.89
564,0.02,0.0,0.01,0.0,0.12,0.0,0.84
565,0.01,0.0,0.01,0.0,0.08,0.0,0.9
566,0.02,0.0,0.01,0.0,0.11,0.0,0.86
567,0.02,0.0,0.01,0.0,0.14,0.0,0.82
568,0.01,0.0,0.01,0.0,0.08,0.0,0.9
569,0.02,0.0,0.01,0.0,0.11,0.0,0.86
570,0.03,0.0,0.01,0.0,0.17,0.0,0.79
571,0.03,0.0,0.01,0.0,0.12,0.0,0.85
572,0.01,0.0,0.01,0.0,0.12,0.0,0.86
573,0.02,0.0,0.01,0.0,0.14,0.0,0.83
574,0.02,0.0,0.01,0.0,0.1,0.0,0.88
575,0.01,0.0,0.01,0.0,0.15,0.0,0.82
576,0.02,0.0,0.01,0.0,0.09,0.0,0.88
577,0.02,0.0,0.01,0.0,0.08,0.0,0.89
578,0.02,0.0,0.01,0.0,0.1,0.0,0.87
579,0.01,0.0,0.01,0.0,0.08,0.0,0.89
580,0.02,0.0,0.0,0.0,0.06,0.0,0.92
581,0.03,0.0,0.01,0.0,0.1,0.0,0.87
582,0.01,0.0,0.01,0.0,0.11,0.0,0.87
583,0.02,0.0,0.01,0.0,0.1,0.0,0.88
584,0.02,0.0,0.01,0.0,0.09,0.0,0.88
585,0.02,0.0,0.01,0.0,0.09,0.0,0.89
586,0.02,0.0,0.01,0.0,0.07,0.0,0.9
587,0.02,0.0,0.01,0.0,0.1,0.0,0.87
588,0.01,0.0,0.01,0.0,0.08,0.0,0.9
589,0.02,0.0,0.01,0.0,0.09,0.0,0.88
590,0.02,0.0,0.01,0.0,0.14,0.0,0.83
591,0.02,0.0,0.01,0.0,0.09,0.0,0.88
592,0.01,0.0,0.0,0.0,0.03,0.0,0.95
593,0.01,0.0,0.01,0.0,0.06,0.0,0.92
594,0.01,0.0,0.0,0.0,0.07,0.0,0.91
595,0.02,0.0,0.01,0.0,0.07,0.0,0.9
596,0.01,0.0,0.01,0.0,0.11,0.0,0.86
597,0.02,0.0,0.01,0.0,0.1,0.0,0.87
598,0.02,0.0,0.01,0.0,0.07,0.0,0.9
599,0.02,0.0,0.01,0.0,0.1,0.0,0.88
600,0.01,0.0,0.0,0.0,0.05,0.0,0.94
601,0.01,0.0,0.0,0.0,0.08,0.0,0.9
602,0.01,0.0,0.0,0.0,0.06,0.0,0.92
603,0.02,0.0,0.01,0.0,0.1,0.0,0.88
604,0.02,0.0,0.01,0.0,0.13,0.0,0.84
605,0.01,0.0,0.0,0.0,0.08,0.0,0.91
606,0.01,0.0,0.0,0.0,0.06,0.0,0.93
607,0.01,0.0,0.01,0.0,0.06,0.0,0.92
608,0.02,0.0,0.01,0.0,0.1,0.0,0.87
609,0.01,0.0,0.01,0.0,0.08,0.0,0.9
610,0.02,0.0,0.02,0.0,0.14,0.0,0.82
611,0.02,0.0,0.01,0.0,0.1,0.0,0.87
612,0.02,0.0,0.0,0.0,0.07,0.0,0.91
613,0.02,0.0,0.01,0.0,0.11,0.0,0.86
614,0.02,0.0,0.01,0.0,0.12,0.0,0.85
615,0.02,0.0,0.01,0.0,0.09,0.0,0.88
616,0.01,0.0,0.01,0.0,0.1,0.0,0.88
617,0.01,0.0,0.01,0.0,0.07,0.0,0.91
618,0.02,0.0,0.01,0.0,0.11,0.0,0.86
619,0.03,0.0,0.02,0.0,0.13,0.0,0.83
620,0.01,0.0,0.01,0.0,0.07,0.0,0.9
621,0.02,0.0,0.01,0.0,0.08,0.0,0.9
622,0.02,0.0,0.02,0.0,0.08,0.0,0.88
623,0.03,0.0,0.01,0.0,0.09,0.0,0.87
624,0.02,0.0,0.01,0.0,0.05,0.0,0.93
625,0.02,0.0,0.01,0.0,0.08,0.0,0.89
626,0.03,0.0,0.01,0.0,0.1,0.0,0.86
627,0.01,0.0,0.0,0.0,0.07,0.0,0.91
628,0.02,0.0,0.01,0.0,0.09,0.0,0.88
629,0.02,0.0,0.01,0.0,0.07,0.0,0.9
630,0.02,0.0,0.01,0.0,0.09,0.0,0.88
631,0.01,0.0,0.01,0.0,0.08,0.0,0.9
632,0.02,0.0,0.01,0.0,0.07,0.0,0.9
633,0.02,0.0,0.01,0.0,0.1,0.0,0.87
634,0.03,0.0,0.01,0.0,0.15,0.0,0.81
635,0.02,0.0,0.01,0.0,0.12,0.0,0.84
636,0.01,0.0,0.01,0.0,0.07,0.0,0.9
637,0.02,0.0,0.01,0.0,0.07,0.0,0.9
638,0.02,0.0,0.01,0.0,0.09,0.0,0.88
639,0.03,0.0,0.01,0.0,0.1,0.0,0.86
640,0.02,0.0,0.01,0.0,0.07,0.0,0.9
641,0.02,0.0,0.01,0.0,0.08,0.0,0.89
642,0.02,0.0,0.01,0.0,0.1,0.0,0.87
643,0.03,0.0,0.01,0.0,0.13,0.0,0.84
644,0.01,0.0,0.0,0.0,0.08,0.0,0.9
645,0.05,0.0,0.01,0.0,0.14,0.0,0.79
646,0.02,0.0,0.0,0.0,0.08,0.0,0.9
647,0.02,0.0,0.0,0.0,0.06,0.0,0.92
648,0.04,0.0,0.01,0.0,0.12,0.0,0.83
649,0.02,0.0,0.01,0.0,0.07,0.0,0.9
650,0.02,0.0,0.0,0.0,0.06,0.0,0.91
651,0.02,0.0,0.01,0.0,0.08,0.0,0.9
652,0.02,0.0,0.01,0.0,0.07,0.0,0.91
653,0.03,0.0,0.0,0.0,0.11,0.0,0.86
654,0.03,0.0,0.01,0.0,0.12,0.0,0.84
655,0.03,0.0,0.01,0.0,0.09,0.0,0.87
656,0.04,0.0,0.01,0.0,0.12,0.0,0.84
657,0.02,0.0,0.01,0.0,0.12,0.0,0.85
658,0.02,0.0,0.01,0.0,0.06,0.0,0.92
659,0.02,0.0,0.0,0.0,0.07,0.0,0.9
660,0.01,0.0,0.0,0.0,0.04,0.0,0.94
661,0.02,0.0,0.0,0.0,0.06,0.0,0.91
662,0.02,0.0,0.01,0.0,0.06,0.0,0.91
663,0.03,0.0,0.01,0.0,0.09,0.0,0.87
664,0.01,0.0,0.01,0.0,0.06,0.0,0.92
665,0.02,0.0,0.01,0.0,0.07,0.0,0.9
666,0.02,0.0,0.01,0.0,0.07,0.0,0.91
667,0.01,0.0,0.01,0.0,0.06,0.0,0.92
668,0.02,0.0,0.01,0.0,0.05,0.0,0.92
669,0.01,0.0,0.01,0.0,0.05,0.0,0.93
670,0.02,0.0,0.01,0.0,0.06,0.0,0.92
671,0.01,0.0,0.01,0.0,0.06,0.0,0.92
672,0.03,0.0,0.01,0.0,0.1,0.0,0.87
673,0.03,0.0,0.01,0.0,0.06,0.0,0.9
674,0.02,0.0,0.01,0.0,0.09,0.0,0.88
675,0.02,0.0,0.01,0.0,0.06,0.0,0.92
676,0.02,0.0,0.01,0.0,0.05,0.0,0.93
677,0.02,0.0,0.01,0.0,0.05,0.0,0.91
678,0.01,0.0,0.01,0.0,0.05,0.0,0.93
679,0.04,0.0,0.01,0.0,0.08,0.0,0.87
680,0.02,0.0,0.01,0.0,0.07,0.0,0.9
681,0.03,0.0,0.01,0.0,0.08,0.0,0.88
682,0.02,0.0,0.0,0.0,0.09,0.0,0.88
683,0.02,0.0,0.0,0.0,0.07,0.0,0.91
684,0.03,0.0,0.01,0.0,0.1,0.0,0.87
685,0.02,0.0,0.01,0.0,0.13,0.0,0.85
686,0.03,0.0,0.01,0.0,0.12,0.0,0.84
687,0.02,0.0,0.01,0.0,0.11,0.0,0.86
688,0.03,0.0,0.01,0.0,0.16,0.0,0.8
689,0.03,0.0,0.01,0.0,0.14,0.0,0.81
690,0.02,0.0,0.01,0.0,0.1,0.0,0.86
691,0.04,0.0,0.01,0.0,0.13,0.0,0.82
692,0.04,0.0,0.01,0.0,0.12,0.0,0.83
693,0.02,0.0,0.0,0.0,0.07,0.0,0.91
694,0.05,0.0,0.01,0.0,0.16,0.0,0.78
695,0.02,0.0,0.01,0.0,0.07,0.0,0.9
696,0.05,0.0,0.01,0.0,0.22,0.0,0.71
697,0.03,0.0,0.01,0.0,0.17,0.0,0.79
698,0.04,0.0,0.01,0.0,0.18,0.0,0.77
699,0.03,0.0,0.01,0.0,0.16,0.0,0.79
700,0.04,0.0,0.01,0.0,0.18,0.0,0.77
701,0.01,0.0,0.01,0.0,0.08,0.0,0.9
702,0.02,0.0,0.01,0.0,0.1,0.0,0.87
703,0.02,0.0,0.01,0.0,0.13,0.0,0.85
704,0.02,0.0,0.01,0.0,0.09,0.0,0.88
705,0.04,0.0,0.01,0.0,0.12,0.0,0.82
706,0.03,0.0,0.01,0.0,0.14,0.0,0.83
707,0.02,0.0,0.01,0.0,0.06,0.0,0.92
708,0.02,0.0,0.01,0.0,0.08,0.0,0.89
709,0.02,0.0,0.01,0.0,0.11,0.0,0.86
710,0.02,0.0,0.01,0.0,0.1,0.0,0.88
711,0.01,0.0,0.01,0.0,0.06,0.0,0.92
712,0.02,0.0,0.01,0.0,0.09,0.0,0.89
713,0.02,0.0,0.01,0.0,0.07,0.0,0.91
714,0.01,0.0,0.01,0.0,0.09,0.0,0.89
715,0.02,0.0,0.01,0.0,0.13,0.0,0.85
716,0.03,0.0,0.01,0.0,0.12,0.0,0.84
717,0.02,0.0,0.01,0.0,0.11,0.0,0.87
718,0.02,0.0,0.0,0.0,0.1,0.0,0.88
719,0.02,0.0,0.01,0.0,0.11,0.0,0.86
720,0.02,0.0,0.01,0.0,0.11,0.0,0.86
721,0.02,0.0,0.0,0.0,0.09,0.0,0.89
722,0.02,0.0,0.01,0.0,0.08,0.0,0.89
723,0.02,0.0,0.01,0.0,0.13,0.0,0.85
724,0.01,0.0,0.0,0.0,0.06,0.0,0.92
725,0.02,0.0,0.01,0.0,0.09,0.0,0.88
726,0.03,0.0,0.01,0.0,0.1,0.0,0.86
727,0.03,0.0,0.01,0.0,0.11,0.0,0.85
728,0.02,0.0,0.01,0.0,0.09,0.0,0.88
729,0.03,0.0,0.01,0.0,0.14,0.0,0.82
730,0.02,0.0,0.01,0.0,0.11,0.0,0.86
731,0.02,0.0,0.01,0.0,0.1,0.0,0.87
732,0.03,0.0,0.01,0.0,0.1,0.0,0.86
733,0.04,0.0,0.01,0.0,0.11,0.0,0.84
734,0.02,0.0,0.01,0.0,0.06,0.0,0.91
735,0.03,0.0,0.01,0.0,0.1,0.0,0.85
736,0.01,0.0,0.01,0.0,0.06,0.0,0.92
737,0.02,0.0,0.01,0.0,0.06,0.0,0.91
738,0.03,0.0,0.01,0.0,0.11,0.0,0.84
739,0.02,0.0,0.01,0.0,0.07,0.0,0.89
740,0.02,0.0,0.0,0.0,0.04,0.0,0.94
741,0.01,0.0,0.0,0.0,0.07,0.0,0.92
742,0.01,0.0,0.01,0.0,0.07,0.0,0.91
743,0.03,0.0,0.01,0.0,0.1,0.0,0.87
744,0.02,0.0,0.01,0.0,0.05,0.0,0.92
745,0.02,0.0,0.0,0.0,0.05,0.0,0.93
746,0.02,0.0,0.0,0.0,0.06,0.0,0.91
747,0.01,0.0,0.01,0.0,0.07,0.0,0.91
748,0.02,0.0,0.01,0.0,0.06,0.0,0.92
749,0.02,0.0,0.01,0.0,0.08,0.0,0.9
750,0.02,0.0,0.01,0.0,0.08,0.0,0.89
751,0.02,0.0,0.01,0.0,0.08,0.0,0.89
752,0.02,0.0,0.0,0.0,0.05,0.0,0.93
753,0.02,0.0,0.01,0.0,0.07,0.0,0.9
754,0.02,0.0,0.01,0.0,0.05,0.0,0.93
755,0.02,0.0,0.01,0.0,0.06,0.0,0.91
756,0.02,0.0,0.01,0.0,0.09,0.0,0.88
757,0.02,0.0,0.0,0.0,0.07,0.0,0.91
758,0.02,0.0,0.01,0.0,0.07,0.0,0.9
759,0.02,0.0,0.01,0.0,0.06,0.0,0.92
760,0.02,0.0,0.01,0.0,0.06,0.0,0.9
761,0.02,0.0,0.01,0.0,0.09,0.0,0.88
762,0.03,0.0,0.01,0.0,0.12,0.0,0.84
763,0.02,0.0,0.01,0.0,0.12,0.0,0.85
764,0.03,0.0,0.01,0.0,0.21,0.0,0.75
765,0.02,0.0,0.01,0.0,0.15,0.0,0.82
766,0.02,0.0,0.01,0.0,0.09,0.0,0.89
767,0.02,0.0,0.01,0.0,0.13,0.0,0.84
768,0.02,0.0,0.01,0.0,0.09,0.0,0.89
769,0.02,0.0,0.01,0.0,0.11,0.0,0.86
770,0.04,0.0,0.01,0.0,0.22,0.0,0.72
771,0.02,0.0,0.01,0.0,0.21,0.0,0.76
772,0.02,0.0,0.01,0.0,0.17,0.0,0.8
773,0.03,0.0,0.01,0.0,0.17,0.0,0.79
774,0.03,0.0,0.02,0.0,0.16,0.0,0.79
775,0.03,0.0,0.02,0.0,0.2,0.0,0.75
776,0.02,0.0,0.02,0.0,0.19,0.0,0.77
777,0.02,0.0,0.01,0.0,0.12,0.0,0.85
778,0.03,0.0,0.01,0.0,0.15,0.0,0.81
779,0.02,0.0,0.01,0.0,0.17,0.0,0.79
780,0.02,0.0,0.01,0.0,0.15,0.0,0.82
781,0.02,0.0,0.01,0.0,0.15,0.0,0.82
782,0.03,0.0,0.02,0.0,0.21,0.0,0.73
783,0.02,0.0,0.01,0.0,0.12,0.0,0.84
784,0.02,0.0,0.01,0.0,0.15,0.0,0.81
785,0.02,0.0,0.01,0.0,0.15,0.0,0.82
786,0.01,0.0,0.01,0.0,0.09,0.0,0.9
787,0.01,0.0,0.01,0.0,0.13,0.0,0.85
788,0.01,0.0,0.01,0.0,0.1,0.0,0.88
789,0.02,0.0,0.01,0.0,0.07,0.0,0.9
790,0.04,0.0,0.02,0.0,0.19,0.0,0.75
791,0.03,0.0,0.01,0.0,0.13,0.0,0.83
792,0.02,0.0,0.01,0.0,0.15,0.0,0.82
793,0.03,0.0,0.01,0.0,0.14,0.0,0.82
794,0.02,0.0,0.01,0.0,0.1,0.0,0.87
795,0.02,0.0,0.01,0.0,0.11,0.0,0.86
796,0.02,0.0,0.01,0.0,0.14,0.0,0.83
797,0.02,0.0,0.01,0.0,0.1,0.0,0.87
798,0.02,0.0,0.01,0.0,0.13,0.0,0.84
799,0.03,0.0,0.01,0.0,0.14,0.0,0.82
800,0.03,0.0,0.01,0.0,0.19,0.0,0.77
801,0.02,0.0,0.01,0.0,0.09,0.0,0.88
802,0.02,0.0,0.01,0.0,0.1,0.0,0.87
803,0.02,0.0,0.02,0.0,0.17,0.0,0.78
804,0.02,0.0,0.01,0.0,0.2,0.0,0.76
805,0.02,0.0,0.01,0.0,0.17,0.0,0.8
806,0.02,0.0,0.01,0.0,0.13,0.0,0.85
807,0.01,0.0,0.01,0.0,0.11,0.0,0.86
808,0.02,0.0,0.01,0.0,0.12,0.0,0.84
809,0.01,0.0,0.01,0.0,0.12,0.0,0.85
810,0.02,0.0,0.01,0.0,0.09,0.0,0.87
811,0.01,0.0,0.01,0.0,0.13,0.0,0.85
812,0.02,0.0,0.01,0.0,0.14,0.0,0.83
813,0.01,0.0,0.01,0.0,0.09,0.0,0.89
814,0.02,0.0,0.01,0.0,0.14,0.0,0.82
815,0.02,0.0,0.01,0.0,0.12,0.0,0.85
816,0.02,0.0,0.01,0.0,0.18,0.0,0.78
817,0.02,0.0,0.01,0.0,0.13,0.0,0.85
818,0.02,0.0,0.01,0.0,0.12,0.0,0.85
819,0.02,0.0,0.01,0.0,0.11,0.0,0.86
820,0.03,0.0,0.01,0.0,0.15,0.0,0.81
821,0.02,0.0,0.01,0.0,0.13,0.0,0.84
822,0.01,0.0,0.01,0.0,0.09,0.0,0.88
823,0.01,0.0,0.01,0.0,0.12,0.0,0.86
824,0.03,0.0,0.01,0.0,0.11,0.0,0.85
825,0.02,0.0,0.01,0.0,0.11,0.0,0.86
826,0.02,0.0,0.01,0.0,0.17,0.0,0.8
827,0.01,0.0,0.01,0.0,0.09,0.0,0.89
828,0.03,0.0,0.01,0.0,0.14,0.0,0.81
829,0.02,0.0,0.01,0.0,0.16,0.0,0.8
830,0.02,0.0,0.02,0.0,0.13,0.0,0.84
831,0.03,0.0,0.01,0.0,0.16,0.0,0.8
832,0.01,0.0,0.01,0.0,0.11,0.0,0.87
833,0.02,0.0,0.01,0.0,0.1,0.0,0.87
834,0.02,0.0,0.01,0.0,0.11,0.0,0.85
835,0.02,0.0,0.01,0.0,0.12,0.0,0.84
836,0.03,0.0,0.02,0.0,0.14,0.0,0.81
837,0.02,0.0,0.01,0.0,0.14,0.0,0.83
838,0.02,0.0,0.01,0.0,0.16,0.0,0.81
839,0.02,0.0,0.01,0.0,0.16,0.0,0.81
840,0.02,0.0,0.01,0.0,0.11,0.0,0.86
841,0.02,0.0,0.01,0.0,0.11,0.0,0.86
842,0.02,0.0,0.01,0.0,0.13,0.0,0.83
843,0.02,0.0,0.02,0.0,0.17,0.0,0.79
844,0.02,0.0,0.01,0.0,0.15,0.0,0.81
845,0.03,0.0,0.01,0.0,0.17,0.0,0.79
846,0.03,0.0,0.01,0.0,0.14,0.0,0.82
847,0.03,0.0,0.02,0.0,0.11,0.0,0.84
848,0.02,0.0,0.01,0.0,0.1,0.0,0.88
849,0.02,0.0,0.0,0.0,0.1,0.0,0.87
850,0.03,0.0,0.01,0.0,0.13,0.0,0.83
851,0.05,0.0,0.02,0.0,0.24,0.0,0.69
852,0.02,0.0,0.01,0.0,0.09,0.0,0.87
853,0.02,0.0,0.01,0.0,0.13,0.0,0.84
854,0.04,0.0,0.01,0.0,0.18,0.0,0.77
855,0.04,0.0,0.01,0.0,0.21,0.0,0.73
856,0.02,0.0,0.01,0.0,0.13,0.0,0.84
857,0.02,0.0,0.01,0.0,0.18,0.0,0.8
858,0.02,0.0,0.01,0.0,0.16,0.0,0.81
859,0.03,0.0,0.01,0.0,0.2,0.0,0.76
860,0.02,0.0,0.01,0.0,0.14,0.0,0.83
861,0.02,0.0,0.01,0.0,0.16,0.0,0.82
862,0.01,0.0,0.01,0.0,0.14,0.0,0.84
863,0.03,0.0,0.01,0.0,0.16,0.0,0.8
864,0.02,0.0,0.01,0.0,0.12,0.0,0.85
865,0.02,0.0,0.0,0.0,0.06,0.0,0.92
866,0.04,0.0,0.03,0.0,0.23,0.0,0.71
867,0.03,0.0,0.02,0.0,0.21,0.0,0.73
868,0.02,0.0,0.01,0.0,0.12,0.0,0.85
869,0.03,0.0,0.01,0.0,0.15,0.0,0.81
870,0.01,0.0,0.01,0.0,0.1,0.0,0.87
871,0.01,0.0,0.01,0.0,0.06,0.0,0.92
872,0.02,0.0,0.01,0.0,0.07,0.0,0.91
873,0.02,0.0,0.01,0.0,0.1,0.0,0.87
874,0.02,0.0,0.02,0.0,0.13,0.0,0.83
875,0.01,0.0,0.01,0.0,0.1,0.0,0.87
876,0.01,0.0,0.01,0.0,0.08,0.0,0.9
877,0.01,0.0,0.01,0.0,0.07,0.0,0.91
878,0.02,0.0,0.01,0.0,0.12,0.0,0.84
879,0.02,0.0,0.01,0.0,0.15,0.0,0.82
880,0.01,0.0,0.01,0.0,0.09,0.0,0.89
881,0.01,0.0,0.01,0.0,0.08,0.0,0.9
882,0.01,0.0,0.01,0.0,0.08,0.0,0.89
883,0.01,0.0,0.0,0.0,0.04,0.0,0.94
884,0.01,0.0,0.01,0.0,0.06,0.0,0.92
885,0.01,0.0,0.01,0.0,0.04,0.0,0.95
886,0.01,0.0,0.01,0.0,0.06,0.0,0.92
887,0.01,0.0,0.01,0.0,0.07,0.0,0.91
888,0.01,0.0,0.01,0.0,0.04,0.0,0.94
889,0.01,0.0,0.01,0.0,0.06,0.0,0.92
890,0.01,0.0,0.0,0.0,0.04,0.0,0.95
891,0.01,0.0,0.0,0.0,0.04,0.0,0.95
892,0.01,0.0,0.01,0.0,0.07,0.0,0.91
893,0.01,0.0,0.0,0.0,0.05,0.0,0.94
894,0.01,0.0,0.0,0.0,0.06,0.0,0.93
895,0.01,0.0,0.01,0.0,0.06,0.0,0.93
896,0.01,0.0,0.01,0.0,0.07,0.0,0.91
897,0.01,0.0,0.01,0.0,0.07,0.0,0.92
898,0.01,0.0,0.01,0.0,0.09,0.0,0.89
899,0.01,0.0,0.01,0.0,0.1,0.0,0.88
900,0.01,0.0,0.01,0.0,0.08,0.0,0.9
901,0.01,0.0,0.01,0.0,0.09,0.0,0.88
902,0.01,0.0,0.01,0.0,0.1,0.0,0.87
903,0.01,0.0,0.01,0.0,0.05,0.0,0.94
904,0.01,0.0,0.0,0.0,0.06,0.0,0.93
905,0.01,0.0,0.01,0.0,0.09,0.0,0.89
906,0.01,0.0,0.01,0.0,0.1,0.0,0.87
907,0.02,0.0,0.01,0.0,0.12,0.0,0.85
908,0.01,0.0,0.01,0.0,0.07,0.0,0.91
909,0.01,0.0,0.01,0.0,0.07,0.0,0.91
910,0.01,0.0,0.01,0.0,0.08,0.0,0.9
911,0.01,0.0,0.01,0.0,0.06,0.0,0.92
912,0.01,0.0,0.01,0.0,0.07,0.0,0.91
913,0.02,0.0,0.01,0.0,0.09,0.0,0.88
914,0.01,0.0,0.01,0.0,0.1,0.0,0.88
915,0.01,0.0,0.01,0.0,0.06,0.0,0.92
916,0.02,0.0,0.01,0.0,0.1,0.0,0.88
917,0.01,0.0,0.01,0.0,0.07,0.0,0.91
918,0.01,0.0,0.01,0.0,0.07,0.0,0.91
919,0.01,0.0,0.01,0.0,0.07,0.0,0.91
920,0.01,0.0,0.01,0.0,0.09,0.0,0.89
921,0.01,0.0,0.01,0.0,0.04,0.0,0.94
922,0.01,0.0,0.01,0.0,0.07,0.0,0.91
923,0.0,0.0,0.01,0.0,0.04,0.0,0.94
924,0.02,0.0,0.01,0.0,0.09,0.0,0.88
925,0.02,0.0,0.01,0.0,0.1,0.0,0.86
926,0.01,0.0,0.01,0.0,0.08,0.0,0.89
927,0.01,0.0,0.01,0.0,0.09,0.0,0.88
928,0.02,0.0,0.01,0.0,0.09,0.0,0.88
929,0.01,0.0,0.01,0.0,0.07,0.0,0.91
