normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
17713,0.0,0.0,1.0,0.0,0.0,8873,0
17715,0.0,0.0,1.0,0.0,0.0,8874,0
17717,0.0,0.0,0.99,0.0,0.0,8875,0
17719,0.0,0.0,1.0,0.0,0.0,8876,0
17721,0.0,0.0,1.0,0.0,0.0,8877,0
17723,0.0,0.0,1.0,0.0,0.0,8878,0
17725,0.0,0.0,1.0,0.0,0.0,8879,0
17727,0.0,0.0,0.99,0.0,0.0,8880,0
17729,0.0,0.0,0.99,0.0,0.0,8881,0
17730,0.0,0.0,1.0,0.0,0.0,8882,0
17732,0.0,0.0,1.0,0.0,0.0,8883,0
17734,0.0,0.0,0.99,0.0,0.0,8884,0
17736,0.0,0.0,1.0,0.0,0.0,8885,0
17738,0.0,0.0,0.99,0.0,0.0,8886,0
17740,0.0,0.0,1.0,0.0,0.0,8887,0
17742,0.0,0.0,1.0,0.0,0.0,8888,0
17744,0.0,0.0,1.0,0.0,0.0,8889,0
17746,0.0,0.0,1.0,0.0,0.0,8890,0
17748,0.0,0.0,1.0,0.0,0.0,8891,0
17750,0.0,0.0,1.0,0.0,0.0,8892,0
17752,0.0,0.0,1.0,0.0,0.0,8893,0
17754,0.0,0.0,0.99,0.0,0.0,8894,0
17756,0.0,0.0,0.99,0.0,0.0,8895,0
17758,0.0,0.0,1.0,0.0,0.0,8896,0
17760,0.0,0.0,0.99,0.0,0.0,8897,0
17762,0.0,0.0,0.99,0.0,0.0,8898,0
17764,0.0,0.0,1.0,0.0,0.0,8899,0
17766,0.0,0.0,0.99,0.0,0.0,8900,0
17768,0.0,0.0,0.99,0.0,0.0,8901,0
17770,0.0,0.0,0.99,0.0,0.0,8902,0
17772,0.0,0.0,0.99,0.0,0.0,8903,0
17774,0.0,0.0,1.0,0.0,0.0,8904,0
17776,0.0,0.0,0.99,0.0,0.0,8905,0
17778,0.0,0.0,0.99,0.0,0.0,8906,0
17780,0.0,0.0,1.0,0.0,0.0,8907,0
17782,0.0,0.0,1.0,0.0,0.0,8908,0
17784,0.0,0.0,0.99,0.0,0.0,8909,0
17786,0.0,0.0,0.99,0.0,0.0,8910,0
17788,0.0,0.0,1.0,0.0,0.0,8911,0
17790,0.0,0.0,1.0,0.0,0.0,8912,0
17792,0.0,0.0,0.99,0.0,0.0,8913,0
17794,0.0,0.0,1.0,0.0,0.0,8914,0
17796,0.0,0.0,0.99,0.0,0.0,8915,0
17798,0.0,0.0,0.99,0.0,0.0,8916,0
17800,0.0,0.0,0.99,0.0,0.0,8917,0
17802,0.0,0.0,0.99,0.0,0.0,8918,0
17804,0.0,0.0,0.99,0.0,0.0,8919,0
17806,0.0,0.0,0.99,0.0,0.0,8920,0
17808,0.01,0.0,0.99,0.0,0.0,8921,0
17810,0.0,0.0,0.99,0.0,0.0,8922,0
17812,0.01,0.0,0.98,0.0,0.0,8923,0
17814,0.0,0.0,1.0,0.0,0.0,8924,0
17816,0.0,0.0,0.99,0.0,0.0,8925,0
17818,0.0,0.0,0.99,0.0,0.0,8926,0
17820,0.01,0.0,0.99,0.0,0.0,8927,0
17822,0.0,0.0,0.99,0.0,0.0,8928,0
17824,0.0,0.0,0.99,0.0,0.0,8929,0
17826,0.0,0.0,0.99,0.0,0.0,8930,0
17828,0.0,0.0,1.0,0.0,0.0,8931,0
17830,0.0,0.0,0.99,0.0,0.0,8932,0
17832,0.0,0.0,1.0,0.0,0.0,8933,0
17834,0.0,0.0,0.99,0.0,0.0,8934,0
17836,0.0,0.0,0.99,0.0,0.0,8935,0
17838,0.0,0.0,0.99,0.0,0.0,8936,0
17840,0.0,0.0,0.99,0.0,0.0,8937,0
17842,0.01,0.01,0.98,0.0,0.0,8938,0
17844,0.0,0.0,1.0,0.0,0.0,8939,0
17846,0.0,0.0,0.99,0.0,0.0,8940,0
17848,0.0,0.0,0.99,0.0,0.0,8941,0
17850,0.0,0.0,0.99,0.0,0.0,8942,0
17852,0.0,0.0,1.0,0.0,0.0,8943,0
17854,0.0,0.0,1.0,0.0,0.0,8944,0
17856,0.0,0.0,1.0,0.0,0.0,8945,0
17858,0.0,0.0,0.99,0.0,0.0,8946,0
17860,0.0,0.0,0.99,0.0,0.0,8947,0
17862,0.0,0.0,0.99,0.0,0.0,8948,0
17864,0.0,0.0,0.99,0.0,0.0,8949,0
17866,0.0,0.0,0.99,0.0,0.0,8950,0
17868,0.0,0.0,0.99,0.0,0.0,8951,0
17870,0.0,0.0,0.99,0.0,0.0,8952,0
17872,0.0,0.0,1.0,0.0,0.0,8953,0
17874,0.0,0.0,1.0,0.0,0.0,8954,0
17876,0.0,0.0,0.99,0.0,0.0,8955,0
17878,0.0,0.0,1.0,0.0,0.0,8956,0
17880,0.0,0.0,1.0,0.0,0.0,8957,0
17882,0.0,0.0,0.99,0.0,0.0,8958,0
17884,0.0,0.0,1.0,0.0,0.0,8959,0
17886,0.0,0.0,1.0,0.0,0.0,8960,0
17888,0.0,0.0,0.99,0.0,0.0,8961,0
17890,0.0,0.0,1.0,0.0,0.0,8962,0
17892,0.0,0.0,0.99,0.0,0.0,8963,0
17894,0.0,0.0,1.0,0.0,0.0,8964,0
17896,0.0,0.0,0.99,0.0,0.0,8965,0
17898,0.0,0.0,0.99,0.0,0.0,8966,0
17900,0.0,0.0,0.99,0.0,0.0,8967,0
17902,0.0,0.0,1.0,0.0,0.0,8968,0
17904,0.0,0.0,1.0,0.0,0.0,8969,0
17906,0.0,0.0,0.99,0.0,0.0,8970,0
17908,0.0,0.0,0.99,0.0,0.0,8971,0
17910,0.0,0.0,0.99,0.0,0.0,8972,0
17912,0.0,0.0,0.99,0.0,0.0,8973,0
17914,0.0,0.0,1.0,0.0,0.0,8974,0
17916,0.0,0.0,0.99,0.0,0.0,8975,0
17918,0.01,0.0,0.98,0.0,0.0,8976,0
17920,0.0,0.0,0.99,0.0,0.0,8977,0
17922,0.01,0.0,0.98,0.0,0.0,8978,0
17924,0.0,0.0,0.99,0.0,0.0,8979,0
17926,0.0,0.0,0.99,0.0,0.0,8980,0
17928,0.01,0.0,0.98,0.0,0.0,8981,0
17930,0.01,0.0,0.98,0.0,0.0,8982,0
17932,0.0,0.0,0.99,0.0,0.0,8983,0
17934,0.01,0.0,0.98,0.0,0.0,8984,0
17936,0.0,0.0,0.99,0.0,0.0,8985,0
17938,0.0,0.0,0.99,0.0,0.0,8986,0
17940,0.0,0.0,0.99,0.0,0.0,8987,0
17942,0.01,0.0,0.98,0.0,0.0,8988,0
17944,0.01,0.01,0.97,0.01,0.0,8989,0
17946,0.03,0.02,0.83,0.02,0.0,8990,0
17948,0.04,0.03,0.82,0.03,0.0,8991,0
17950,0.1,0.05,0.56,0.11,0.0,8992,0
17952,0.09,0.07,0.47,0.12,0.01,8993,0
17954,0.09,0.05,0.42,0.21,0.0,8994,0
17956,0.2,0.08,0.14,0.3,0.0,8995,0
17958,0.25,0.09,0.07,0.31,0.0,8996,0
17960,0.18,0.04,0.27,0.22,0.01,8997,0
17962,0.28,0.08,0.04,0.35,0.0,8998,0
17964,0.25,0.08,0.11,0.26,0.01,8999,0
17966,0.2,0.1,0.05,0.44,0.0,9000,0
17968,0.22,0.05,0.04,0.43,0.0,9001,0
17970,0.34,0.06,0.06,0.34,0.01,9002,0
17972,0.24,0.04,0.07,0.42,0.0,9003,0
17974,0.31,0.05,0.09,0.35,0.0,9004,0
17976,0.24,0.07,0.07,0.36,0.0,9005,0
17978,0.31,0.05,0.03,0.38,0.0,9006,0
17980,0.41,0.06,0.05,0.29,0.0,9007,0
17982,0.34,0.05,0.09,0.26,0.01,9008,0
17984,0.23,0.07,0.02,0.5,0.01,9009,0
17986,0.36,0.07,0.04,0.34,0.01,9010,0
17988,0.38,0.07,0.04,0.38,0.0,9011,0
17990,0.37,0.05,0.03,0.34,0.0,9012,0
17992,0.33,0.06,0.03,0.44,0.0,9013,0
17994,0.37,0.07,0.06,0.34,0.01,9014,0
17996,0.46,0.06,0.02,0.33,0.0,9015,0
17998,0.38,0.08,0.05,0.36,0.0,9016,0
18000,0.31,0.09,0.04,0.39,0.0,9017,0
18002,0.28,0.07,0.02,0.37,0.0,9018,0
18004,0.31,0.09,0.03,0.32,0.01,9019,0
18006,0.36,0.05,0.02,0.4,0.0,9020,0
18008,0.25,0.1,0.02,0.48,0.0,9021,0
18010,0.31,0.08,0.04,0.33,0.0,9022,0
18012,0.28,0.07,0.02,0.44,0.0,9023,0
18014,0.25,0.05,0.01,0.46,0.0,9024,0
18016,0.24,0.08,0.02,0.52,0.0,9025,0
18018,0.33,0.02,0.03,0.33,0.0,9026,0
18020,0.24,0.04,0.02,0.47,0.0,9027,0
18022,0.24,0.09,0.02,0.44,0.0,9028,0
18024,0.28,0.05,0.02,0.4,0.0,9029,0
18026,0.31,0.08,0.02,0.36,0.0,9030,0
18028,0.21,0.1,0.05,0.44,0.0,9031,0
18030,0.26,0.06,0.03,0.3,0.01,9032,0
18032,0.26,0.06,0.03,0.41,0.0,9033,0
18034,0.21,0.07,0.05,0.37,0.01,9034,0
18036,0.21,0.04,0.02,0.46,0.0,9035,0
18038,0.23,0.05,0.02,0.39,0.0,9036,0
18040,0.22,0.06,0.04,0.41,0.0,9037,0
18042,0.24,0.06,0.02,0.46,0.0,9038,0
18044,0.25,0.07,0.03,0.4,0.0,9039,0
18046,0.21,0.08,0.02,0.43,0.0,9040,0
18048,0.25,0.06,0.01,0.42,0.0,9041,0
18050,0.25,0.08,0.05,0.36,0.0,9042,0
18052,0.16,0.07,0.03,0.42,0.01,9043,0
18054,0.2,0.07,0.01,0.52,0.0,9044,0
18056,0.2,0.07,0.02,0.55,0.0,9045,0
18058,0.18,0.07,0.01,0.44,0.0,9046,0
18060,0.26,0.06,0.02,0.4,0.0,9047,0
18062,0.18,0.07,0.02,0.36,0.0,9048,0
18064,0.24,0.05,0.02,0.38,0.0,9049,0
18066,0.33,0.05,0.02,0.39,0.01,9050,0
18068,0.2,0.04,0.03,0.31,0.0,9051,0
18070,0.26,0.05,0.03,0.33,0.0,9052,0
18072,0.26,0.07,0.02,0.47,0.0,9053,0
18074,0.22,0.09,0.04,0.39,0.0,9054,0
18076,0.2,0.03,0.02,0.48,0.0,9055,0
18078,0.27,0.05,0.01,0.39,0.0,9056,0
18080,0.22,0.04,0.03,0.41,0.01,9057,0
18082,0.3,0.04,0.01,0.48,0.0,9058,0
18084,0.2,0.05,0.01,0.44,0.0,9059,0
18086,0.23,0.02,0.02,0.37,0.0,9060,0
18088,0.19,0.03,0.0,0.53,0.0,9061,0
18090,0.19,0.04,0.01,0.49,0.0,9062,0
18092,0.25,0.04,0.01,0.42,0.01,9063,0
18094,0.29,0.03,0.01,0.46,0.0,9064,0
18096,0.17,0.04,0.02,0.51,0.0,9065,0
18098,0.26,0.04,0.01,0.45,0.0,9066,0
18100,0.26,0.03,0.0,0.58,0.0,9067,0
18102,0.22,0.06,0.01,0.46,0.0,9068,0
18104,0.3,0.03,0.02,0.36,0.0,9069,0
18106,0.3,0.02,0.0,0.48,0.0,9070,0
18108,0.2,0.03,0.01,0.53,0.0,9071,0
18110,0.25,0.02,0.01,0.37,0.0,9072,0
18112,0.21,0.03,0.01,0.47,0.0,9073,0
18114,0.21,0.04,0.02,0.38,0.01,9074,0
18116,0.26,0.02,0.01,0.42,0.01,9075,0
18118,0.34,0.03,0.01,0.38,0.0,9076,0
18120,0.19,0.03,0.01,0.49,0.0,9077,0
18122,0.25,0.03,0.01,0.41,0.0,9078,0
18124,0.23,0.04,0.0,0.54,0.0,9079,0
18126,0.28,0.04,0.01,0.43,0.01,9080,0
18128,0.22,0.02,0.01,0.5,0.0,9081,0
18130,0.26,0.03,0.01,0.45,0.0,9082,0
18132,0.33,0.03,0.01,0.39,0.0,9083,0
18134,0.25,0.05,0.01,0.47,0.0,9084,0
18136,0.22,0.04,0.01,0.43,0.0,9085,0
18138,0.18,0.01,0.01,0.3,0.0,9086,0
18140,0.24,0.02,0.01,0.52,0.0,9087,0
18142,0.24,0.03,0.01,0.46,0.0,9088,0
18144,0.32,0.03,0.01,0.4,0.0,9089,0
18146,0.34,0.03,0.0,0.46,0.0,9090,0
18148,0.22,0.03,0.01,0.41,0.0,9091,0
18150,0.29,0.05,0.01,0.39,0.0,9092,0
18152,0.24,0.03,0.01,0.5,0.0,9093,0
18154,0.19,0.04,0.01,0.45,0.0,9094,0
18156,0.3,0.03,0.01,0.43,0.0,9095,0
18158,0.32,0.03,0.0,0.46,0.0,9096,0
18160,0.18,0.02,0.02,0.37,0.0,9097,0
18162,0.26,0.02,0.01,0.34,0.0,9098,0
18164,0.28,0.02,0.0,0.46,0.0,9099,0
18166,0.24,0.03,0.01,0.31,0.0,9100,0
18168,0.38,0.02,0.01,0.37,0.0,9101,0
18170,0.37,0.02,0.0,0.39,0.0,9102,0
18172,0.22,0.02,0.01,0.4,0.0,9103,0
18174,0.24,0.03,0.0,0.36,0.01,9104,0
18176,0.33,0.02,0.0,0.32,0.0,9105,0
18178,0.28,0.02,0.01,0.29,0.0,9106,0
18180,0.36,0.02,0.01,0.38,0.0,9107,0
18182,0.25,0.02,0.01,0.37,0.0,9108,0
18184,0.24,0.03,0.0,0.49,0.01,9109,0
18186,0.32,0.02,0.0,0.44,0.0,9110,0
18188,0.39,0.02,0.0,0.41,0.0,9111,0
18190,0.27,0.02,0.01,0.36,0.0,9112,0
18192,0.3,0.02,0.01,0.35,0.0,9113,0
18194,0.28,0.01,0.0,0.42,0.0,9114,0
18196,0.31,0.01,0.0,0.28,0.0,9115,0
18198,0.34,0.02,0.01,0.45,0.0,9116,0
18200,0.3,0.02,0.01,0.45,0.0,9117,0
18202,0.36,0.02,0.01,0.43,0.0,9118,0
18204,0.43,0.02,0.01,0.34,0.0,9119,0
18206,0.34,0.03,0.01,0.32,0.0,9120,0
18208,0.29,0.03,0.0,0.4,0.0,9121,0
18210,0.31,0.02,0.0,0.39,0.0,9122,0
18212,0.29,0.02,0.01,0.28,0.0,9123,0
18214,0.31,0.02,0.01,0.28,0.0,9124,0
18216,0.28,0.02,0.01,0.39,0.0,9125,0
18218,0.29,0.02,0.0,0.41,0.0,9126,0
18220,0.3,0.03,0.0,0.34,0.0,9127,0
18222,0.28,0.01,0.0,0.4,0.0,9128,0
18224,0.22,0.01,0.01,0.34,0.0,9129,0
18226,0.35,0.02,0.0,0.39,0.0,9130,0
18228,0.34,0.02,0.0,0.35,0.0,9131,0
18230,0.26,0.01,0.02,0.38,0.0,9132,0
18232,0.32,0.02,0.01,0.36,0.0,9133,0
18234,0.32,0.02,0.0,0.3,0.01,9134,0
18236,0.24,0.02,0.01,0.35,0.0,9135,0
18238,0.29,0.03,0.0,0.47,0.0,9136,0
18240,0.28,0.02,0.0,0.4,0.0,9137,0
18242,0.25,0.02,0.0,0.43,0.0,9138,0
18244,0.28,0.02,0.0,0.34,0.0,9139,0
18246,0.38,0.02,0.01,0.35,0.0,9140,0
18248,0.3,0.02,0.0,0.35,0.0,9141,0
18250,0.33,0.02,0.0,0.49,0.0,9142,0
18252,0.27,0.02,0.0,0.38,0.0,9143,0
18254,0.29,0.03,0.01,0.38,0.0,9144,0
18256,0.3,0.03,0.01,0.46,0.0,9145,0
18258,0.33,0.03,0.01,0.35,0.0,9146,0
18259,0.3,0.02,0.0,0.37,0.0,9147,0
18261,0.29,0.02,0.0,0.39,0.0,9148,0
18263,0.3,0.02,0.01,0.39,0.0,9149,0
18265,0.3,0.02,0.0,0.37,0.01,9150,0
18267,0.38,0.02,0.0,0.38,0.0,9151,0
18269,0.27,0.03,0.0,0.45,0.0,9152,0
18271,0.32,0.02,0.0,0.4,0.0,9153,0
18273,0.34,0.03,0.0,0.36,0.0,9154,0
18275,0.32,0.03,0.01,0.29,0.0,9155,0
18277,0.25,0.02,0.0,0.4,0.0,9156,0
18279,0.24,0.03,0.0,0.42,0.0,9157,0
18281,0.26,0.02,0.0,0.26,0.01,9158,0
18283,0.3,0.03,0.0,0.44,0.0,9159,0
18285,0.35,0.03,0.0,0.36,0.0,9160,0
18287,0.23,0.03,0.01,0.4,0.0,9161,0
18289,0.31,0.02,0.0,0.45,0.0,9162,0
18291,0.31,0.02,0.01,0.34,0.0,9163,0
18293,0.29,0.02,0.0,0.38,0.0,9164,0
18295,0.32,0.02,0.0,0.4,0.01,9165,0
18297,0.28,0.03,0.0,0.39,0.0,9166,0
18299,0.47,0.01,0.0,0.29,0.0,9167,0
18301,0.39,0.02,0.0,0.35,0.0,9168,0
18303,0.31,0.02,0.01,0.33,0.0,9169,0
18305,0.29,0.03,0.01,0.38,0.0,9170,0
18307,0.41,0.03,0.01,0.32,0.0,9171,0
18309,0.33,0.02,0.0,0.39,0.0,9172,0
18311,0.33,0.01,0.0,0.41,0.0,9173,0
18313,0.31,0.03,0.0,0.39,0.0,9174,0
18315,0.25,0.03,0.01,0.4,0.0,9175,0
18317,0.28,0.04,0.01,0.36,0.0,9176,0
18319,0.29,0.04,0.01,0.4,0.0,9177,0
18321,0.28,0.03,0.01,0.32,0.0,9178,0
18323,0.4,0.02,0.0,0.39,0.0,9179,0
18325,0.37,0.02,0.0,0.37,0.0,9180,0
18327,0.29,0.02,0.01,0.34,0.0,9181,0
18329,0.35,0.04,0.01,0.35,0.01,9182,0
18331,0.27,0.03,0.0,0.38,0.0,9183,0
18333,0.29,0.02,0.01,0.44,0.0,9184,0
18335,0.28,0.03,0.0,0.49,0.0,9185,0
18337,0.24,0.02,0.01,0.38,0.0,9186,0
18339,0.24,0.03,0.01,0.32,0.0,9187,0
18341,0.3,0.04,0.0,0.37,0.0,9188,0
18343,0.24,0.04,0.0,0.41,0.0,9189,0
18345,0.29,0.03,0.0,0.38,0.01,9190,0
18347,0.35,0.03,0.0,0.38,0.0,9191,0
18349,0.37,0.02,0.01,0.27,0.0,9192,0
18351,0.38,0.03,0.0,0.36,0.01,9193,0
18353,0.43,0.02,0.0,0.32,0.0,9194,0
18355,0.3,0.03,0.01,0.44,0.0,9195,0
18357,0.28,0.03,0.0,0.43,0.0,9196,0
18359,0.44,0.02,0.0,0.32,0.0,9197,0
18361,0.3,0.03,0.0,0.36,0.0,9198,0
18363,0.31,0.04,0.0,0.41,0.0,9199,0
18365,0.25,0.03,0.0,0.36,0.0,9200,0
18367,0.27,0.03,0.0,0.33,0.0,9201,0
18369,0.35,0.03,0.0,0.38,0.0,9202,0
18371,0.34,0.03,0.0,0.42,0.0,9203,0
18373,0.29,0.03,0.01,0.32,0.0,9204,0
18375,0.36,0.03,0.0,0.34,0.0,9205,0
18377,0.3,0.03,0.0,0.29,0.0,9206,0
18379,0.26,0.02,0.0,0.37,0.0,9207,0
18381,0.3,0.03,0.0,0.42,0.0,9208,0
18383,0.23,0.03,0.0,0.44,0.0,9209,0
18385,0.34,0.02,0.0,0.33,0.0,9210,0
18387,0.32,0.02,0.0,0.33,0.0,9211,0
18389,0.34,0.02,0.01,0.29,0.0,9212,0
18391,0.3,0.03,0.0,0.33,0.0,9213,0
18393,0.3,0.02,0.0,0.36,0.0,9214,0
18395,0.21,0.02,0.01,0.28,0.0,9215,0
18397,0.27,0.02,0.0,0.34,0.0,9216,0
18399,0.34,0.03,0.0,0.39,0.01,9217,0
18401,0.24,0.04,0.0,0.43,0.0,9218,0
18403,0.37,0.04,0.0,0.38,0.0,9219,0
18405,0.38,0.04,0.0,0.38,0.0,9220,0
18407,0.34,0.03,0.0,0.31,0.01,9221,0
18409,0.28,0.03,0.0,0.35,0.0,9222,0
18411,0.33,0.02,0.0,0.3,0.0,9223,0
18413,0.33,0.02,0.0,0.28,0.0,9224,0
18415,0.28,0.03,0.01,0.37,0.0,9225,0
18417,0.25,0.04,0.01,0.38,0.0,9226,0
18419,0.28,0.02,0.01,0.4,0.0,9227,0
18421,0.33,0.03,0.0,0.39,0.0,9228,0
18423,0.38,0.01,0.0,0.26,0.0,9229,0
18425,0.25,0.03,0.01,0.46,0.0,9230,0
18427,0.36,0.02,0.0,0.36,0.0,9231,0
18429,0.32,0.02,0.0,0.44,0.0,9232,0
18431,0.29,0.02,0.0,0.33,0.0,9233,0
18433,0.16,0.03,0.0,0.33,0.0,9234,0
18435,0.28,0.03,0.0,0.4,0.0,9235,0
18437,0.3,0.03,0.0,0.35,0.01,9236,0
18439,0.33,0.02,0.0,0.34,0.0,9237,0
18441,0.27,0.03,0.0,0.33,0.0,9238,0
18443,0.29,0.02,0.0,0.29,0.0,9239,0
18445,0.3,0.03,0.01,0.26,0.0,9240,0
18447,0.32,0.03,0.01,0.28,0.01,9241,0
18449,0.38,0.02,0.0,0.33,0.0,9242,0
18451,0.32,0.04,0.0,0.35,0.0,9243,0
18453,0.31,0.03,0.01,0.38,0.01,9244,0
18455,0.38,0.01,0.0,0.31,0.0,9245,0
18457,0.27,0.03,0.0,0.36,0.01,9246,0
18459,0.32,0.02,0.0,0.36,0.0,9247,0
18461,0.35,0.02,0.0,0.3,0.0,9248,0
18463,0.28,0.03,0.01,0.35,0.0,9249,0
18465,0.24,0.02,0.0,0.41,0.0,9250,0
18467,0.26,0.04,0.0,0.39,0.0,9251,0
18469,0.26,0.02,0.0,0.41,0.0,9252,0
18471,0.31,0.02,0.0,0.43,0.0,9253,0
18473,0.33,0.03,0.0,0.39,0.0,9254,0
18475,0.35,0.03,0.01,0.33,0.0,9255,0
18477,0.31,0.02,0.0,0.4,0.0,9256,0
18479,0.37,0.03,0.0,0.39,0.0,9257,0
18481,0.41,0.02,0.0,0.31,0.0,9258,0
18483,0.31,0.02,0.0,0.36,0.0,9259,0
18485,0.26,0.03,0.0,0.51,0.0,9260,0
18487,0.22,0.03,0.01,0.35,0.0,9261,0
18489,0.38,0.02,0.0,0.37,0.0,9262,0
18491,0.29,0.03,0.0,0.42,0.0,9263,0
18493,0.28,0.02,0.0,0.35,0.0,9264,0
18495,0.32,0.02,0.0,0.44,0.0,9265,0
18497,0.31,0.03,0.0,0.35,0.0,9266,0
18499,0.39,0.02,0.0,0.33,0.0,9267,0
18501,0.31,0.03,0.0,0.35,0.0,9268,0
18503,0.25,0.05,0.0,0.38,0.0,9269,0
18505,0.29,0.02,0.0,0.35,0.0,9270,0
18507,0.4,0.02,0.0,0.31,0.0,9271,0
18509,0.35,0.03,0.0,0.37,0.0,9272,0
18511,0.3,0.02,0.0,0.48,0.0,9273,0
18513,0.37,0.02,0.0,0.46,0.0,9274,0
18515,0.36,0.02,0.0,0.37,0.0,9275,0
18517,0.3,0.03,0.0,0.4,0.0,9276,0
18519,0.32,0.03,0.0,0.35,0.0,9277,0
18521,0.31,0.02,0.0,0.4,0.01,9278,0
18523,0.3,0.02,0.0,0.44,0.0,9279,0
18525,0.42,0.01,0.0,0.36,0.0,9280,0
18527,0.39,0.02,0.0,0.41,0.0,9281,0
18529,0.31,0.02,0.0,0.47,0.0,9282,0
18531,0.39,0.03,0.0,0.48,0.0,9283,0
18533,0.4,0.02,0.0,0.38,0.01,9284,0
18535,0.38,0.02,0.0,0.4,0.0,9285,0
18537,0.35,0.05,0.0,0.48,0.0,9286,0
18539,0.45,0.02,0.0,0.38,0.0,9287,0
18541,0.36,0.02,0.0,0.5,0.0,9288,0
18543,0.41,0.02,0.0,0.5,0.0,9289,0
18545,0.36,0.02,0.0,0.52,0.0,9290,0
18547,0.3,0.02,0.0,0.56,0.0,9291,0
18549,0.39,0.02,0.0,0.48,0.0,9292,0
18551,0.44,0.02,0.0,0.35,0.0,9293,0
18553,0.43,0.03,0.0,0.42,0.0,9294,0
18555,0.34,0.04,0.01,0.45,0.0,9295,0
18557,0.38,0.04,0.01,0.4,0.0,9296,1
18559,0.31,0.06,0.01,0.48,0.0,9297,0
18561,0.28,0.1,0.02,0.36,0.0,9298,0
18563,0.3,0.05,0.01,0.44,0.0,9299,0
18565,0.24,0.08,0.0,0.49,0.0,9300,0
18567,0.3,0.08,0.01,0.36,0.01,9301,0
18569,0.27,0.03,0.01,0.44,0.0,9302,0
18571,0.36,0.02,0.0,0.41,0.0,9303,0
18573,0.41,0.03,0.0,0.44,0.0,9304,0
18575,0.32,0.03,0.0,0.37,0.0,9305,0
18577,0.42,0.02,0.01,0.37,0.0,9306,0
18579,0.29,0.02,0.01,0.32,0.0,9307,0
18581,0.44,0.02,0.01,0.33,0.0,9308,0
18583,0.24,0.02,0.02,0.31,0.0,9309,0
18585,0.36,0.02,0.02,0.2,0.0,9310,0
18587,0.4,0.02,0.01,0.29,0.0,9311,0
18589,0.42,0.02,0.01,0.25,0.0,9312,0
18591,0.23,0.02,0.02,0.25,0.0,9313,0
18593,0.27,0.02,0.01,0.22,0.0,9314,0
18595,0.32,0.06,0.05,0.24,0.0,9315,0
18597,0.18,0.05,0.05,0.23,0.0,9316,0
18599,0.22,0.12,0.01,0.41,0.0,9317,0
18601,0.16,0.1,0.12,0.25,0.01,9318,0
18603,0.14,0.13,0.1,0.37,0.0,9319,0
18605,0.13,0.24,0.12,0.27,0.0,9320,0
18607,0.09,0.1,0.19,0.23,0.0,9321,0
18609,0.2,0.06,0.05,0.28,0.0,9322,0
18611,0.19,0.17,0.01,0.38,0.01,9323,0
18613,0.09,0.03,0.08,0.14,0.0,9324,0
18615,0.08,0.01,0.02,0.13,0.0,9325,0
18617,0.25,0.02,0.07,0.14,0.0,9326,0
18619,0.21,0.02,0.03,0.15,0.0,9327,0
18621,0.28,0.04,0.0,0.39,0.0,9328,0
18623,0.25,0.08,0.01,0.28,0.01,9329,0
18625,0.29,0.02,0.01,0.18,0.0,9330,0
18627,0.22,0.03,0.01,0.23,0.0,9331,0
18629,0.34,0.02,0.0,0.19,0.0,9332,0
18631,0.29,0.01,0.01,0.13,0.0,9333,0
18633,0.31,0.01,0.0,0.16,0.0,9334,0
18635,0.2,0.02,0.01,0.18,0.0,9335,0
18637,0.26,0.03,0.02,0.21,0.0,9336,0
18639,0.36,0.02,0.01,0.17,0.0,9337,0
18641,0.3,0.02,0.0,0.19,0.0,9338,0
18643,0.21,0.05,0.01,0.25,0.0,9339,0
18645,0.28,0.04,0.0,0.24,0.0,9340,0
18647,0.26,0.08,0.01,0.18,0.01,9341,0
18649,0.28,0.03,0.01,0.18,0.0,9342,0
18651,0.19,0.03,0.0,0.2,0.0,9343,0
18653,0.27,0.06,0.02,0.23,0.01,9344,0
18655,0.24,0.07,0.01,0.29,0.01,9345,0
18657,0.32,0.07,0.01,0.26,0.01,9346,0
18659,0.21,0.08,0.02,0.15,0.01,9347,0
18661,0.16,0.12,0.04,0.27,0.01,9348,0
18663,0.13,0.11,0.15,0.15,0.01,9349,0
18665,0.12,0.19,0.17,0.17,0.02,9350,0
18667,0.14,0.12,0.04,0.26,0.01,9351,0
18669,0.2,0.06,0.02,0.22,0.01,9352,0
18671,0.35,0.07,0.03,0.23,0.01,9353,0
18673,0.25,0.04,0.02,0.22,0.0,9354,0
18675,0.22,0.08,0.03,0.23,0.01,9355,0
18677,0.18,0.07,0.02,0.36,0.0,9356,0
18679,0.19,0.1,0.04,0.28,0.01,9357,0
18681,0.19,0.12,0.07,0.28,0.01,9358,0
18683,0.17,0.12,0.07,0.31,0.01,9359,0
18685,0.15,0.17,0.07,0.37,0.01,9360,0
18687,0.11,0.22,0.21,0.16,0.01,9361,0
18689,0.14,0.1,0.17,0.29,0.01,9362,0
18691,0.17,0.16,0.19,0.24,0.01,9363,0
18693,0.08,0.18,0.39,0.19,0.01,9364,0
18695,0.07,0.09,0.64,0.09,0.01,9365,0
18697,0.08,0.1,0.48,0.18,0.01,9366,0
18699,0.03,0.04,0.78,0.07,0.01,9367,0
18701,0.05,0.05,0.75,0.08,0.0,9368,0
18703,0.07,0.08,0.66,0.09,0.01,9369,0
18705,0.05,0.03,0.8,0.05,0.01,9370,0
